seed	k	n	survive_bf	edges_bf	survive_pad	edges_pad	
68	60	60	34	51	31	56	
68	60	70	34	51	31	58	
68	60	80	34	52	31	61	
68	60	90	34	53	31	62	
68	60	100	34	53	31	63	
68	80	0	14	14	14	14	
68	80	10	22	33	21	30	
68	80	20	29	45	27	42	
68	80	30	30	49	28	47	
68	80	40	33	54	30	50	
68	80	50	33	55	30	53	
68	80	60	35	57	31	56	
68	80	70	36	58	32	58	
68	80	80	38	63	32	61	
68	80	90	38	65	33	65	
68	80	100	38	66	33	67	
68	100	0	12	12	12	12	
68	100	10	25	37	24	37	
68	100	20	31	49	29	48	
68	100	30	36	56	33	55	
68	100	40	36	59	34	62	
68	100	50	36	60	35	67	
68	100	60	38	64	35	68	
68	100	70	39	67	35	71	
68	100	80	41	71	36	75	
68	100	90	43	75	38	80	
68	100	100	43	75	38	83	
69	20	0	6	6	6	6	
69	20	10	10	15	8	13	
69	20	20	11	17	10	17	
69	20	30	11	18	10	18	
69	20	40	11	18	10	19	
69	20	50	11	18	10	20	
69	20	60	11	18	10	23	
69	20	70	11	18	10	23	
69	20	80	11	19	10	22	
69	20	90	11	19	10	22	
69	20	100	11	19	10	25	
69	40	0	10	10	10	10	
69	40	10	18	24	14	20	
69	40	20	20	29	15	25	
69	40	30	23	34	17	33	
69	40	40	23	35	17	35	
69	40	50	23	36	17	35	
69	40	60	23	36	17	36	
69	40	70	23	36	17	37	
69	40	80	23	36	17	37	
69	40	90	23	36	17	38	
69	40	100	23	36	17	40	
69	60	0	13	13	13	13	
69	60	10	20	30	20	29	
69	60	20	23	36	21	33	
69	60	30	24	40	22	38	
69	60	40	24	41	22	39	
69	60	50	25	43	22	43	
69	60	60	25	45	22	47	
69	60	70	25	46	22	51	
69	60	80	25	47	22	53	
69	60	90	25	47	22	54	
69	60	100	26	49	22	54	
69	80	0	15	15	15	15	
69	80	10	23	31	22	28	
69	80	20	26	37	24	36	
69	80	30	28	42	24	41	
69	80	40	28	42	24	43	
69	80	50	29	45	25	47	
69	80	60	33	51	28	53	
69	80	70	33	52	29	57	
69	80	80	34	55	32	61	
69	80	90	35	58	33	60	
69	80	100	35	60	33	63	
69	100	0	14	14	14	14	
69	100	10	33	46	31	44	
69	100	20	37	52	33	48	
69	100	30	41	60	36	56	
69	100	40	45	67	38	61	
69	100	50	47	74	40	68	
69	100	60	47	74	40	70	
69	100	70	49	76	41	73	
69	100	80	49	77	41	74	
69	100	90	49	78	42	77	
69	100	100	51	80	42	80	
70	20	0	6	6	6	6	
70	20	10	8	13	8	14	
70	20	20	10	16	10	19	
70	20	30	10	16	10	20	
70	20	40	11	18	10	21	
70	20	50	11	18	10	23	
70	20	60	11	18	10	23	
70	20	70	11	18	10	23	
70	20	80	11	18	10	23	
70	20	90	11	18	10	24	
70	20	100	11	19	10	25	
70	40	0	12	12	12	12	
70	40	10	15	18	15	20	
70	40	20	17	23	15	24	
70	40	30	18	27	17	28	
70	40	40	18	29	17	28	
70	40	50	18	30	17	30	
70	40	60	19	33	18	35	
70	40	70	19	35	18	36	
70	40	80	19	35	18	38	
70	40	90	19	35	18	41	
70	40	100	19	35	18	43	
70	60	0	13	13	13	13	
70	60	10	23	33	22	30	
70	60	20	24	38	24	36	
70	60	30	26	43	25	42	
70	60	40	29	47	25	46	
70	60	50	29	49	25	49	
70	60	60	30	52	25	54	
70	60	70	30	53	25	54	
70	60	80	30	54	25	56	
70	60	90	30	54	25	57	
70	60	100	30	54	26	59	
70	80	0	9	9	9	9	
70	80	10	20	31	19	30	
70	80	20	28	42	26	42	
70	80	30	30	47	28	46	
70	80	40	32	51	29	51	
70	80	50	33	53	30	54	
70	80	60	33	55	30	56	
70	80	70	33	55	30	58	
70	80	80	33	57	30	59	
70	80	90	34	58	30	60	
70	80	100	34	59	31	61	
70	100	0	13	13	13	13	
70	100	10	34	50	35	48	
70	100	20	36	56	36	54	
70	100	30	39	62	39	61	
70	100	40	40	64	38	64	
70	100	50	41	71	38	67	
70	100	60	44	74	38	70	
70	100	70	45	75	38	71	
70	100	80	45	77	38	73	
70	100	90	47	80	40	77	
70	100	100	47	80	40	76	
71	20	0	9	9	9	9	
71	20	10	13	18	12	17	
71	20	20	14	20	13	22	
71	20	30	14	20	13	23	
71	20	40	14	20	13	24	
71	20	50	14	20	13	25	
71	20	60	14	20	14	25	
71	20	70	14	20	14	26	
71	20	80	14	20	14	28	
71	20	90	14	20	14	29	
71	20	100	14	20	14	29	
71	40	0	10	10	10	10	
71	40	10	18	23	16	22	
71	40	20	19	26	17	24	
71	40	30	21	29	19	28	
71	40	40	21	29	19	30	
71	40	50	22	33	20	35	
71	40	60	24	36	21	38	
71	40	70	24	36	21	40	
71	40	80	24	38	21	41	
71	40	90	24	38	21	42	
71	40	100	24	38	21	44	
71	60	0	11	11	11	11	
71	60	10	18	28	18	28	
71	60	20	20	31	20	31	
71	60	30	23	38	23	37	
71	60	40	26	45	25	43	
71	60	50	27	47	25	45	
71	60	60	27	47	25	45	
71	60	70	27	47	25	47	
71	60	80	27	47	25	48	
71	60	90	27	48	25	52	
71	60	100	27	48	25	52	
71	80	0	14	14	14	14	
71	80	10	28	36	26	33	
71	80	20	30	41	27	38	
71	80	30	36	54	33	51	
71	80	40	37	58	35	56	
71	80	50	38	60	36	59	
71	80	60	39	61	36	58	
71	80	70	39	62	36	61	
71	80	80	40	64	38	66	
71	80	90	40	65	38	67	
71	80	100	40	66	38	69	
71	100	0	13	13	13	13	
71	100	10	26	38	24	33	
71	100	20	35	57	32	51	
71	100	30	36	63	33	56	
71	100	40	36	63	33	59	
71	100	50	38	68	34	64	
71	100	60	39	70	35	68	
71	100	70	42	74	37	72	
71	100	80	42	75	37	74	
71	100	90	42	75	37	74	
71	100	100	42	75	37	75	
72	20	0	8	8	8	8	
72	20	10	11	17	11	18	
72	20	20	11	18	11	19	
72	20	30	12	19	12	22	
72	20	40	12	20	12	23	
72	20	50	12	20	12	23	
72	20	60	12	20	12	25	
72	20	70	12	20	12	24	
72	20	80	12	20	12	26	
72	20	90	12	20	12	28	
72	20	100	12	20	12	30	
72	40	0	13	13	13	13	
72	40	10	19	26	19	27	
72	40	20	20	30	19	29	
72	40	30	20	31	19	32	
72	40	40	20	32	19	36	
72	40	50	20	33	19	37	
72	40	60	20	33	19	37	
72	40	70	20	33	19	39	
72	40	80	20	33	19	41	
72	40	90	20	33	19	41	
72	40	100	20	34	20	43	
72	60	0	9	9	9	9	
72	60	10	16	26	16	26	
72	60	20	21	34	19	33	
72	60	30	21	36	19	36	
72	60	40	23	41	21	44	
72	60	50	23	42	21	45	
72	60	60	23	43	21	45	
72	60	70	23	44	21	47	
72	60	80	26	49	21	50	
72	60	90	26	50	21	52	
72	60	100	26	50	21	52	
72	80	0	11	11	11	11	
72	80	10	24	35	24	33	
72	80	20	26	40	26	43	
72	80	30	30	48	30	52	
72	80	40	32	52	30	54	
72	80	50	32	52	30	56	
72	80	60	32	53	30	60	
72	80	70	33	55	30	63	
72	80	80	33	56	30	64	
72	80	90	35	59	33	68	
72	80	100	35	59	33	69	
72	100	0	16	16	16	16	
72	100	10	30	45	26	40	
72	100	20	33	49	27	43	
72	100	30	37	58	28	49	
72	100	40	37	59	32	57	
72	100	50	39	61	32	61	
72	100	60	42	66	33	64	
72	100	70	42	66	33	66	
72	100	80	43	68	35	68	
72	100	90	44	70	35	70	
72	100	100	45	73	35	73	
73	20	0	8	8	8	8	
73	20	10	10	13	9	13	
73	20	20	10	15	10	17	
73	20	30	10	16	10	18	
73	20	40	10	16	10	21	
73	20	50	10	16	10	21	
73	20	60	11	18	11	23	
73	20	70	11	18	11	24	
73	20	80	11	18	11	25	
73	20	90	11	18	11	25	
73	20	100	11	18	11	24	
73	40	0	8	8	8	8	
73	40	10	14	21	14	20	
73	40	20	17	28	15	26	
73	40	30	20	33	19	35	
73	40	40	21	34	21	39	
73	40	50	21	35	20	41	
73	40	60	21	35	20	40	
73	40	70	21	37	20	42	
73	40	80	21	37	20	44	
73	40	90	21	37	20	46	
73	40	100	21	37	20	45	
73	60	0	13	13	13	13	
73	60	10	23	32	21	30	
73	60	20	24	37	24	37	
73	60	30	29	45	26	40	
73	60	40	29	46	27	44	
73	60	50	31	50	28	48	
73	60	60	31	51	29	50	
73	60	70	31	51	29	52	
73	60	80	32	52	31	55	
73	60	90	32	52	31	57	
73	60	100	32	52	31	59	
73	80	0	15	15	15	15	
73	80	10	21	28	19	27	
73	80	20	23	34	21	33	
73	80	30	29	44	25	41	
73	80	40	32	50	27	46	
73	80	50	32	51	27	50	
73	80	60	32	53	27	55	
73	80	70	34	55	29	59	
73	80	80	34	57	31	60	
73	80	90	37	62	34	66	
73	80	100	37	62	34	67	
73	100	0	11	11	11	11	
73	100	10	28	40	27	38	
73	100	20	31	47	30	44	
73	100	30	37	57	34	55	
73	100	40	37	60	34	58	
73	100	50	37	61	34	64	
73	100	60	41	67	38	71	
73	100	70	41	67	38	74	
73	100	80	46	74	42	81	
73	100	90	47	76	42	84	
73	100	100	47	76	42	85	
74	20	0	8	8	8	8	
74	20	10	11	17	11	18	
74	20	20	11	17	11	18	
74	20	30	11	17	11	20	
74	20	40	11	17	11	21	
74	20	50	11	17	11	23	
74	20	60	11	17	11	24	
74	20	70	11	17	11	26	
74	20	80	11	17	11	27	
74	20	90	11	17	11	28	
74	20	100	11	17	11	28	
74	40	0	12	12	12	12	
74	40	10	19	26	17	24	
74	40	20	22	31	19	28	
74	40	30	23	35	21	34	
74	40	40	23	35	22	38	
74	40	50	23	36	22	41	
74	40	60	23	36	22	43	
74	40	70	23	36	22	43	
74	40	80	23	36	23	44	
74	40	90	24	38	23	47	
74	40	100	24	38	23	49	
74	60	0	12	12	12	12	
74	60	10	19	28	18	27	
74	60	20	21	34	20	33	
74	60	30	22	35	21	35	
74	60	40	22	38	21	43	
74	60	50	24	41	22	44	
74	60	60	26	43	25	46	
74	60	70	26	44	25	47	
74	60	80	27	46	26	51	
74	60	90	28	49	27	53	
74	60	100	28	49	27	55	
74	80	0	13	13	13	13	
74	80	10	27	39	24	35	
74	80	20	27	42	24	37	
74	80	30	33	53	30	52	
74	80	40	34	57	31	60	
74	80	50	35	59	32	63	
74	80	60	35	60	32	65	
74	80	70	35	60	31	67	
74	80	80	35	61	31	71	
74	80	90	36	62	32	71	
74	80	100	36	62	33	73	
74	100	0	9	9	9	9	
74	100	10	28	38	25	34	
74	100	20	30	46	28	43	
74	100	30	35	55	31	51	
74	100	40	40	61	34	56	
74	100	50	42	65	36	60	
74	100	60	45	71	39	67	
74	100	70	48	75	41	72	
74	100	80	49	77	42	75	
74	100	90	49	77	43	77	
74	100	100	49	78	43	80	
75	20	0	7	7	7	7	
75	20	10	10	14	10	14	
75	20	20	10	14	10	16	
75	20	30	10	14	10	16	
75	20	40	10	14	10	16	
75	20	50	11	16	10	18	
75	20	60	11	16	10	19	
75	20	70	11	16	10	20	
75	20	80	11	16	10	21	
75	20	90	11	17	10	21	
75	20	100	11	17	10	21	
75	40	0	10	10	10	10	
75	40	10	20	30	19	28	
75	40	20	23	34	21	32	
75	40	30	23	34	21	32	
75	40	40	23	34	22	33	
75	40	50	23	34	22	33	
75	40	60	24	35	23	34	
75	40	70	24	35	23	37	
75	40	80	24	35	23	38	
75	40	90	24	37	23	41	
75	40	100	24	38	23	44	
75	60	0	10	10	10	10	
75	60	10	17	26	16	23	
75	60	20	19	31	18	32	
75	60	30	21	34	19	34	
75	60	40	22	35	21	38	
75	60	50	23	38	22	42	
75	60	60	25	44	23	45	
75	60	70	27	49	24	51	
75	60	80	28	50	24	54	
75	60	90	28	50	24	54	
75	60	100	29	50	25	51	
75	80	0	9	9	9	9	
75	80	10	32	48	30	43	
75	80	20	33	52	31	49	
75	80	30	35	55	33	53	
75	80	40	36	57	34	57	
75	80	50	36	60	34	62	
75	80	60	36	60	35	62	
75	80	70	36	60	35	63	
75	80	80	37	63	36	69	
75	80	90	38	65	37	70	
75	80	100	38	65	37	71	
75	100	0	12	12	12	12	
75	100	10	26	38	24	37	
75	100	20	31	49	30	50	
75	100	30	39	63	34	60	
75	100	40	39	65	34	64	
75	100	50	39	67	34	69	
75	100	60	42	73	38	80	
75	100	70	44	77	40	87	
75	100	80	44	80	40	89	
75	100	90	44	80	40	92	
75	100	100	47	81	40	94	
76	20	0	7	7	7	7	
76	20	10	8	11	8	11	
76	20	20	10	16	10	16	
76	20	30	10	16	10	18	
76	20	40	10	16	10	17	
76	20	50	10	16	10	20	
76	20	60	10	16	10	20	
76	20	70	10	16	10	20	
76	20	80	10	16	10	21	
76	20	90	10	16	10	21	
76	20	100	10	17	10	21	
76	40	0	9	9	9	9	
76	40	10	16	26	16	27	
76	40	20	17	29	17	31	
76	40	30	20	34	19	38	
76	40	40	20	34	19	41	
76	40	50	20	34	19	41	
76	40	60	20	35	19	44	
76	40	70	20	35	19	44	
76	40	80	20	35	19	46	
76	40	90	20	35	19	48	
76	40	100	20	35	19	50	
76	60	0	9	9	9	9	
76	60	10	16	21	13	19	
76	60	20	19	31	17	30	
76	60	30	21	36	20	38	
76	60	40	23	40	21	41	
76	60	50	25	46	23	46	
76	60	60	25	46	23	50	
76	60	70	25	46	23	51	
76	60	80	25	46	23	49	
76	60	90	25	46	23	50	
76	60	100	26	48	24	53	
76	80	0	11	11	11	11	
76	80	10	27	36	24	31	
76	80	20	28	42	25	36	
76	80	30	31	52	29	46	
76	80	40	32	55	29	50	
76	80	50	35	61	32	55	
76	80	60	36	63	33	57	
76	80	70	36	64	33	61	
76	80	80	36	64	33	61	
76	80	90	39	69	36	66	
76	80	100	39	69	36	68	
76	100	0	11	11	11	11	
76	100	10	31	41	25	35	
76	100	20	42	58	37	55	
76	100	30	44	66	40	62	
76	100	40	45	69	41	66	
76	100	50	45	72	41	68	
76	100	60	45	72	41	72	
76	100	70	47	74	41	75	
76	100	80	47	74	42	80	
76	100	90	47	74	42	81	
76	100	100	47	74	42	80	
77	20	0	9	9	9	9	
77	20	10	13	16	12	15	
77	20	20	14	18	14	19	
77	20	30	14	18	14	21	
77	20	40	14	18	14	22	
77	20	50	14	18	14	23	
77	20	60	14	18	14	21	
77	20	70	14	18	14	21	
77	20	80	14	18	14	21	
77	20	90	14	18	14	21	
77	20	100	14	18	14	21	
77	40	0	7	7	7	7	
77	40	10	13	19	13	17	
77	40	20	15	25	15	24	
77	40	30	16	28	16	27	
77	40	40	17	30	17	30	
77	40	50	17	31	17	31	
77	40	60	17	34	17	37	
77	40	70	18	36	18	39	
77	40	80	18	37	18	42	
77	40	90	18	37	18	44	
77	40	100	18	37	18	46	
77	60	0	10	10	10	10	
77	60	10	18	28	18	26	
77	60	20	19	29	18	30	
77	60	30	23	36	19	34	
77	60	40	23	36	20	38	
77	60	50	26	43	23	45	
77	60	60	26	46	23	47	
77	60	70	26	46	23	47	
77	60	80	26	47	23	49	
77	60	90	26	48	23	53	
77	60	100	26	48	23	54	
77	80	0	18	18	18	18	
77	80	10	29	41	29	39	
77	80	20	32	50	31	48	
77	80	30	33	54	32	55	
77	80	40	33	55	32	57	
77	80	50	33	56	32	63	
77	80	60	33	58	33	67	
77	80	70	33	60	33	71	
77	80	80	33	62	33	75	
77	80	90	33	62	33	77	
77	80	100	33	64	33	80	
77	100	0	14	14	14	14	
77	100	10	25	36	22	31	
77	100	20	31	47	27	40	
77	100	30	39	58	32	50	
77	100	40	44	67	35	56	
77	100	50	44	69	36	60	
77	100	60	46	74	38	64	
77	100	70	46	75	38	65	
77	100	80	47	77	39	70	
77	100	90	48	79	41	75	
77	100	100	48	79	41	76	
78	20	0	9	9	9	9	
78	20	10	12	16	11	16	
78	20	20	13	18	13	20	
78	20	30	13	18	13	20	
78	20	40	13	20	13	22	
78	20	50	13	20	13	22	
78	20	60	13	20	13	24	
78	20	70	13	20	13	24	
78	20	80	13	20	13	25	
78	20	90	13	20	13	26	
78	20	100	13	20	13	28	
78	40	0	11	11	11	11	
78	40	10	16	24	16	21	
78	40	20	18	29	18	28	
78	40	30	20	32	19	32	
78	40	40	21	33	19	34	
78	40	50	21	33	19	37	
78	40	60	21	34	19	38	
78	40	70	21	34	19	38	
78	40	80	21	34	19	39	
78	40	90	21	34	19	41	
78	40	100	22	36	19	42	
78	60	0	13	13	13	13	
78	60	10	21	32	19	27	
78	60	20	24	39	21	34	
78	60	30	25	40	21	36	
78	60	40	26	43	25	44	
78	60	50	27	45	25	45	
78	60	60	27	45	25	46	
78	60	70	29	49	27	52	
78	60	80	29	49	27	54	
78	60	90	29	50	28	55	
78	60	100	29	51	28	57	
78	80	0	14	14	14	14	
78	80	10	24	31	23	29	
78	80	20	26	37	24	36	
78	80	30	29	43	24	39	
78	80	40	32	49	28	48	
78	80	50	34	52	30	50	
78	80	60	34	53	31	53	
78	80	70	36	57	31	57	
78	80	80	38	60	34	60	
78	80	90	38	61	34	62	
78	80	100	39	62	34	62	
78	100	0	15	15	15	15	
78	100	10	33	44	32	42	
78	100	20	40	59	39	54	
78	100	30	43	67	43	62	
78	100	40	47	73	45	70	
78	100	50	47	74	45	74	
78	100	60	49	77	45	79	
78	100	70	50	79	46	81	
78	100	80	51	81	46	84	
78	100	90	51	81	46	86	
78	100	100	51	81	46	84	
79	20	0	7	7	7	7	
79	20	10	11	15	10	14	
79	20	20	13	18	10	16	
79	20	30	13	18	11	19	
79	20	40	13	18	11	20	
79	20	50	13	18	11	20	
79	20	60	13	18	12	21	
79	20	70	13	18	12	21	
79	20	80	13	18	12	23	
79	20	90	13	18	12	23	
79	20	100	13	18	12	23	
79	40	0	13	13	13	13	
79	40	10	19	26	17	23	
79	40	20	20	29	18	29	
79	40	30	22	32	19	33	
79	40	40	23	34	20	36	
79	40	50	22	34	21	38	
79	40	60	22	35	21	40	
79	40	70	23	36	21	38	
79	40	80	23	36	21	40	
79	40	90	23	36	21	40	
79	40	100	23	37	22	44	
79	60	0	12	12	12	12	
79	60	10	16	23	17	23	
79	60	20	23	36	20	34	
79	60	30	23	37	20	36	
79	60	40	26	43	21	40	
79	60	50	30	49	25	46	
79	60	60	30	49	26	49	
79	60	70	30	49	27	51	
79	60	80	29	49	27	53	
79	60	90	29	49	27	54	
79	60	100	29	49	27	56	
79	80	0	14	14	14	14	
79	80	10	25	34	23	31	
79	80	20	30	44	26	39	
79	80	30	31	48	28	44	
79	80	40	31	49	28	47	
79	80	50	31	50	28	50	
79	80	60	32	51	29	54	
79	80	70	32	53	29	57	
79	80	80	32	54	30	57	
79	80	90	34	56	30	60	
79	80	100	36	60	31	61	
79	100	0	16	16	16	16	
79	100	10	27	37	25	34	
79	100	20	32	47	27	42	
79	100	30	32	49	27	46	
79	100	40	31	52	29	50	
79	100	50	30	52	29	51	
79	100	60	34	59	30	54	
79	100	70	37	63	33	60	
79	100	80	38	66	33	62	
79	100	90	39	68	34	67	
79	100	100	41	73	36	71	
80	20	0	6	6	6	6	
80	20	10	8	12	7	12	
80	20	20	10	14	9	16	
80	20	30	10	14	10	18	
80	20	40	10	15	10	17	
80	20	50	10	17	10	17	
80	20	60	10	17	10	19	
80	20	70	10	18	10	20	
80	20	80	10	18	10	22	
80	20	90	11	19	10	24	
80	20	100	11	19	10	24	
80	40	0	9	9	9	9	
80	40	10	15	21	12	18	
80	40	20	16	23	15	23	
80	40	30	18	29	17	29	
80	40	40	18	31	18	32	
80	40	50	18	31	18	33	
80	40	60	18	31	18	37	
80	40	70	19	34	19	40	
80	40	80	19	34	19	41	
80	40	90	19	34	19	42	
80	40	100	19	34	19	43	
80	60	0	10	10	10	10	
80	60	10	16	22	15	21	
80	60	20	21	34	19	31	
80	60	30	25	39	20	35	
80	60	40	26	43	20	38	
80	60	50	26	44	20	41	
80	60	60	26	45	21	42	
80	60	70	26	46	23	46	
80	60	80	26	47	23	48	
80	60	90	26	48	23	50	
80	60	100	26	48	23	50	
80	80	0	14	14	14	14	
80	80	10	21	27	20	29	
80	80	20	24	34	22	35	
80	80	30	30	47	28	47	
80	80	40	33	52	29	50	
80	80	50	33	53	29	52	
80	80	60	36	57	31	55	
80	80	70	37	60	32	60	
80	80	80	37	61	33	61	
80	80	90	38	64	35	66	
80	80	100	38	64	35	69	
80	100	0	14	14	14	14	
80	100	10	24	35	22	34	
80	100	20	31	48	24	38	
80	100	30	36	56	26	45	
80	100	40	37	59	29	52	
80	100	50	43	71	35	66	
80	100	60	43	74	36	68	
80	100	70	42	76	37	73	
80	100	80	43	77	37	79	
80	100	90	43	76	37	82	
80	100	100	43	76	37	83	
81	20	0	8	8	8	8	
81	20	10	9	12	9	13	
81	20	20	11	16	10	17	
81	20	30	12	18	10	18	
81	20	40	12	18	10	18	
81	20	50	12	18	10	18	
81	20	60	12	18	11	21	
81	20	70	13	19	11	23	
81	20	80	13	20	11	24	
81	20	90	13	20	11	24	
81	20	100	13	20	11	25	
81	40	0	12	12	12	12	
81	40	10	21	30	18	26	
81	40	20	21	31	18	29	
81	40	30	21	31	18	30	
81	40	40	23	35	20	33	
81	40	50	23	35	20	35	
81	40	60	23	35	20	36	
81	40	70	24	37	21	40	
81	40	80	24	37	21	42	
81	40	90	24	37	21	43	
81	40	100	24	37	21	44	
81	60	0	13	13	13	13	
81	60	10	22	32	21	31	
81	60	20	26	39	21	35	
81	60	30	27	41	23	41	
81	60	40	28	43	23	41	
81	60	50	28	45	24	43	
81	60	60	28	48	25	49	
81	60	70	28	48	25	52	
81	60	80	28	50	26	57	
81	60	90	28	50	26	58	
81	60	100	28	50	27	61	
81	80	0	12	12	12	12	
81	80	10	25	38	23	34	
81	80	20	30	48	29	48	
81	80	30	35	58	34	57	
81	80	40	35	59	34	60	
81	80	50	35	61	34	63	
81	80	60	35	62	34	64	
81	80	70	36	64	34	67	
81	80	80	39	69	34	70	
81	80	90	39	69	34	70	
81	80	100	39	69	34	74	
81	100	0	12	12	12	12	
81	100	10	26	38	24	35	
81	100	20	32	53	29	51	
81	100	30	34	58	31	58	
81	100	40	37	63	34	61	
81	100	50	37	66	34	63	
81	100	60	40	71	37	68	
81	100	70	40	71	37	73	
81	100	80	42	75	37	75	
81	100	90	43	77	37	77	
81	100	100	43	77	38	76	
82	20	0	5	5	5	5	
82	20	10	6	10	6	12	
82	20	20	9	13	7	11	
82	20	30	9	13	7	13	
82	20	40	9	14	8	15	
82	20	50	9	14	8	15	
82	20	60	9	14	8	15	
82	20	70	9	14	8	16	
82	20	80	9	14	8	17	
82	20	90	9	14	8	17	
82	20	100	9	14	8	17	
82	40	0	11	11	11	11	
82	40	10	22	28	20	28	
82	40	20	23	30	21	31	
82	40	30	23	32	21	34	
82	40	40	23	34	21	36	
82	40	50	23	34	21	37	
82	40	60	23	35	21	40	
82	40	70	23	35	21	40	
82	40	80	23	35	21	40	
82	40	90	23	35	21	42	
82	40	100	23	35	21	42	
82	60	0	15	15	15	15	
82	60	10	20	29	17	26	
82	60	20	28	43	23	37	
82	60	30	28	45	24	39	
82	60	40	30	50	25	41	
82	60	50	30	52	26	45	
82	60	60	30	52	27	50	
82	60	70	30	52	27	52	
82	60	80	30	54	27	53	
82	60	90	30	54	27	55	
82	60	100	31	56	27	55	
82	80	0	12	12	12	12	
82	80	10	21	30	17	24	
82	80	20	24	36	21	33	
82	80	30	28	44	26	43	
82	80	40	30	46	27	43	
82	80	50	33	52	29	48	
82	80	60	33	53	29	52	
82	80	70	34	56	30	55	
82	80	80	35	58	31	60	
82	80	90	36	61	33	63	
82	80	100	36	61	33	64	
82	100	0	16	16	16	16	
82	100	10	32	44	31	44	
82	100	20	34	51	32	53	
82	100	30	37	57	36	59	
82	100	40	38	60	37	65	
82	100	50	39	64	37	68	
82	100	60	42	70	39	75	
82	100	70	42	72	40	78	
82	100	80	42	72	40	80	
82	100	90	44	76	40	82	
82	100	100	44	76	40	83	
83	20	0	7	7	7	7	
83	20	10	8	12	8	14	
83	20	20	9	13	9	15	
83	20	30	10	15	10	17	
83	20	40	11	18	11	19	
83	20	50	11	18	11	19	
83	20	60	11	18	11	24	
83	20	70	12	19	11	25	
83	20	80	12	19	11	25	
83	20	90	12	19	11	26	
83	20	100	12	19	11	26	
83	40	0	10	10	10	10	
83	40	10	14	19	13	19	
83	40	20	18	27	15	28	
83	40	30	20	30	18	33	
83	40	40	20	30	18	35	
83	40	50	20	30	18	34	
83	40	60	20	30	18	35	
83	40	70	20	31	18	36	
83	40	80	20	31	18	37	
83	40	90	20	33	18	37	
83	40	100	20	33	18	38	
83	60	0	10	10	10	10	
83	60	10	17	25	17	26	
83	60	20	21	35	20	37	
83	60	30	24	44	23	46	
83	60	40	24	46	23	47	
83	60	50	24	47	23	49	
83	60	60	24	47	23	53	
83	60	70	24	47	23	52	
83	60	80	29	54	26	57	
83	60	90	29	54	26	60	
83	60	100	29	54	26	60	
83	80	0	11	11	11	11	
83	80	10	23	32	21	30	
83	80	20	24	37	21	35	
83	80	30	26	44	22	38	
83	80	40	28	46	24	43	
83	80	50	30	50	26	51	
83	80	60	30	51	26	54	
83	80	70	32	56	27	54	
83	80	80	32	57	28	58	
83	80	90	32	57	28	59	
83	80	100	32	57	28	62	
83	100	0	15	15	15	15	
83	100	10	27	36	24	30	
83	100	20	34	48	29	42	
83	100	30	36	53	32	52	
83	100	40	40	62	38	66	
83	100	50	41	66	39	69	
83	100	60	44	71	42	76	
83	100	70	45	73	43	79	
83	100	80	46	75	44	78	
83	100	90	52	84	49	86	
83	100	100	52	84	49	86	
84	20	0	7	7	7	7	
84	20	10	11	15	10	15	
84	20	20	13	19	13	21	
84	20	30	14	20	14	24	
84	20	40	14	20	14	25	
84	20	50	14	20	14	25	
84	20	60	14	20	14	25	
84	20	70	14	20	14	26	
84	20	80	14	20	14	27	
84	20	90	14	20	14	27	
84	20	100	14	20	14	28	
84	40	0	11	11	11	11	
84	40	10	18	30	17	28	
84	40	20	19	32	17	32	
84	40	30	19	32	17	33	
84	40	40	19	33	17	36	
84	40	50	19	33	17	37	
84	40	60	20	34	17	41	
84	40	70	20	34	17	43	
84	40	80	20	34	17	44	
84	40	90	20	35	17	43	
84	40	100	20	35	17	44	
84	60	0	12	12	12	12	
84	60	10	24	34	23	33	
84	60	20	26	38	25	41	
84	60	30	27	41	25	44	
84	60	40	28	42	25	48	
84	60	50	32	48	27	54	
84	60	60	32	48	27	54	
84	60	70	32	49	28	59	
84	60	80	34	52	31	62	
84	60	90	34	52	31	62	
84	60	100	34	54	31	63	
84	80	0	12	12	12	12	
84	80	10	25	34	21	30	
84	80	20	32	47	25	41	
84	80	30	32	49	28	47	
84	80	40	33	51	30	51	
84	80	50	34	54	30	52	
84	80	60	36	58	33	58	
84	80	70	36	60	33	62	
84	80	80	38	62	33	65	
84	80	90	38	64	33	68	
84	80	100	38	64	33	69	
84	100	0	11	11	11	11	
84	100	10	19	30	18	27	
84	100	20	25	39	23	36	
84	100	30	27	45	24	41	
84	100	40	29	52	25	49	
84	100	50	29	53	25	54	
84	100	60	30	55	26	55	
84	100	70	31	58	26	56	
84	100	80	31	59	26	60	
84	100	90	33	62	26	61	
84	100	100	33	63	26	63	
85	20	0	9	9	9	9	
85	20	10	11	16	11	16	
85	20	20	12	18	12	20	
85	20	30	12	18	12	22	
85	20	40	12	19	12	25	
85	20	50	12	19	12	26	
85	20	60	12	19	12	28	
85	20	70	12	19	12	28	
85	20	80	12	19	12	27	
85	20	90	12	19	12	29	
85	20	100	12	19	12	30	
85	40	0	9	9	9	9	
85	40	10	18	25	16	22	
85	40	20	21	32	18	29	
85	40	30	21	33	18	31	
85	40	40	21	34	18	31	
85	40	50	21	35	18	34	
85	40	60	20	35	18	35	
85	40	70	21	37	19	37	
85	40	80	21	38	20	40	
85	40	90	21	39	20	44	
85	40	100	21	39	20	45	
85	60	0	10	10	10	10	
85	60	10	20	31	19	30	
