seed	BD	V	I	N	t_sec	n_invisible	p_invisible	
1	6	10	4	0	0.2224	4	1	
1	6	10	4	10	0.312	4	1	
1	6	10	4	20	0.2606	4	1	
1	6	10	4	30	0.2752	4	1	
1	6	10	4	40	0.2818	4	1	
1	6	10	4	50	0.2672	4	1	
1	6	10	4	60	0.314	4	1	
1	6	10	4	70	0.3286	4	1	
1	6	10	4	80	0.3286	4	1	
1	6	10	4	90	0.2672	4	1	
1	6	10	4	100	0.234	4	1	
1	8	20	12	0	0.5168	12	1	
1	8	20	12	10	0.392	8	0.666666666666667	
1	8	20	12	20	0.5326	8	0.666666666666667	
1	8	20	12	30	0.4056	8	0.666666666666667	
1	8	20	12	40	0.5616	8	0.666666666666667	
1	8	20	12	50	0.469	8	0.666666666666667	
1	8	20	12	60	0.5002	8	0.666666666666667	
1	8	20	12	70	0.547	8	0.666666666666667	
1	8	20	12	80	0.4368	8	0.666666666666667	
1	8	20	12	90	0.469	8	0.666666666666667	
1	8	20	12	100	0.5148	8	0.666666666666667	
1	10	30	20	0	0.8142	20	1	
1	10	30	20	10	0.7922	16	0.8	
1	10	30	20	20	0.781	16	0.8	
1	10	30	20	30	0.6708	15	0.75	
1	10	30	20	40	0.6708	14	0.7	
1	10	30	20	50	0.624	14	0.7	
1	10	30	20	60	0.6362	14	0.7	
1	10	30	20	70	0.5772	13	0.65	
1	10	30	20	80	0.6396	13	0.65	
1	10	30	20	90	0.5772	13	0.65	
1	10	30	20	100	0.5928	13	0.65	
1	10	40	30	0	1.0462	30	1	
1	10	40	30	10	1.1482	23	0.766666666666667	
1	10	40	30	20	1.0452	23	0.766666666666667	
1	10	40	30	30	1.015	23	0.766666666666667	
1	10	40	30	40	0.8892	20	0.666666666666667	
1	10	40	30	50	0.981	20	0.666666666666667	
1	10	40	30	60	1.0462	20	0.666666666666667	
1	10	40	30	70	0.9224	20	0.666666666666667	
1	10	40	30	80	0.9234	20	0.666666666666667	
1	10	40	30	90	0.8776	20	0.666666666666667	
1	10	40	30	100	0.9848	20	0.666666666666667	
1	14	50	36	0	1.4364	36	1	
1	14	50	36	10	1.483	32	0.888888888888889	
1	14	50	36	20	1.1388	28	0.777777777777778	
1	14	50	36	30	1.1388	26	0.722222222222222	
1	14	50	36	40	1.1114	25	0.694444444444444	
1	14	50	36	50	1.0452	23	0.638888888888889	
1	14	50	36	60	1.092	23	0.638888888888889	
1	14	50	36	70	1.1078	23	0.638888888888889	
1	14	50	36	80	1.0618	23	0.638888888888889	
1	14	50	36	90	1.0784	23	0.638888888888889	
1	14	50	36	100	1.3904	23	0.638888888888889	
1	13	60	47	0	1.6064	47	1	
1	13	60	47	10	1.6274	35	0.74468085106383	
1	13	60	47	20	1.4392	34	0.723404255319149	
1	13	60	47	30	1.2688	30	0.638297872340426	
1	13	60	47	40	1.3104	30	0.638297872340426	
1	13	60	47	50	1.2948	27	0.574468085106383	
1	13	60	47	60	1.2004	27	0.574468085106383	
1	13	60	47	70	1.2344	27	0.574468085106383	
1	13	60	47	80	1.2012	26	0.553191489361702	
1	13	60	47	90	1.1704	26	0.553191489361702	
1	13	60	47	100	1.2012	26	0.553191489361702	
1	13	70	57	0	2.269	57	1	
1	13	70	57	10	2.2172	46	0.807017543859649	
1	13	70	57	20	1.9354	44	0.771929824561403	
1	13	70	57	30	1.796	41	0.719298245614035	
1	13	70	57	40	1.8886	40	0.701754385964912	
1	13	70	57	50	1.6928	38	0.666666666666667	
1	13	70	57	60	1.9144	36	0.631578947368421	
1	13	70	57	70	1.8262	36	0.631578947368421	
1	13	70	57	80	1.6322	36	0.631578947368421	
1	13	70	57	90	1.6692	34	0.596491228070175	
1	13	70	57	100	1.6088	34	0.596491228070175	
1	13	80	67	0	2.622	67	1	
1	13	80	67	10	2.344	54	0.805970149253731	
1	13	80	67	20	2.069	48	0.716417910447761	
1	13	80	67	30	2.346	46	0.686567164179104	
1	13	80	67	40	2.4258	45	0.671641791044776	
1	13	80	67	50	2.265	45	0.671641791044776	
1	13	80	67	60	1.8848	44	0.656716417910448	
1	13	80	67	70	1.7336	43	0.641791044776119	
1	13	80	67	80	1.723	43	0.641791044776119	
1	13	80	67	90	1.9822	42	0.626865671641791	
1	13	80	67	100	1.916	42	0.626865671641791	
1	11	90	79	0	2.8236	79	1	
1	11	90	79	10	2.7438	65	0.822784810126582	
1	11	90	79	20	2.6892	58	0.734177215189873	
1	11	90	79	30	2.3342	58	0.734177215189873	
1	11	90	79	40	2.3098	56	0.708860759493671	
1	11	90	79	50	2.2156	56	0.708860759493671	
1	11	90	79	60	2.2308	56	0.708860759493671	
1	11	90	79	70	2.2518	55	0.69620253164557	
1	11	90	79	80	2.028	53	0.670886075949367	
1	11	90	79	90	2.1424	53	0.670886075949367	
1	11	90	79	100	2.0134	52	0.658227848101266	
1	17	100	83	0	3.4906	83	1	
1	17	100	83	10	3.5062	72	0.867469879518072	
1	17	100	83	20	2.6218	68	0.819277108433735	
1	17	100	83	30	2.5264	61	0.734939759036145	
1	17	100	83	40	2.2786	57	0.686746987951807	
1	17	100	83	50	2.1374	53	0.63855421686747	
1	17	100	83	60	2.1528	52	0.626506024096386	
1	17	100	83	70	2.1812	52	0.626506024096386	
1	17	100	83	80	2.2172	52	0.626506024096386	
1	17	100	83	90	2.1198	52	0.626506024096386	
1	17	100	83	100	2.3108	52	0.626506024096386	
1	12	110	98	0	3.7908	98	1	
1	12	110	98	10	3.6864	82	0.836734693877551	
1	12	110	98	20	2.9486	78	0.795918367346939	
1	12	110	98	30	2.7612	73	0.744897959183674	
1	12	110	98	40	2.7366	71	0.724489795918367	
1	12	110	98	50	2.7458	70	0.714285714285714	
1	12	110	98	60	2.5906	66	0.673469387755102	
1	12	110	98	70	2.7956	67	0.683673469387755	
1	12	110	98	80	2.6832	67	0.683673469387755	
1	12	110	98	90	2.8148	67	0.683673469387755	
1	12	110	98	100	2.825	67	0.683673469387755	
1	15	120	105	0	3.9676	105	1	
1	15	120	105	10	3.7442	88	0.838095238095238	
1	15	120	105	20	3.3872	86	0.819047619047619	
1	15	120	105	30	3.5686	83	0.79047619047619	
1	15	120	105	40	3.3532	83	0.79047619047619	
1	15	120	105	50	3.1542	80	0.761904761904762	
1	15	120	105	60	3.0616	78	0.742857142857143	
1	15	120	105	70	3.086	77	0.733333333333333	
1	15	120	105	80	2.9836	75	0.714285714285714	
1	15	120	105	90	3.0158	73	0.695238095238095	
1	15	120	105	100	2.929	73	0.695238095238095	
1	17	130	113	0	4.5402	113	1	
1	17	130	113	10	3.9762	100	0.884955752212389	
1	17	130	113	20	3.5892	93	0.823008849557522	
1	17	130	113	30	3.415	85	0.752212389380531	
1	17	130	113	40	3.278	83	0.734513274336283	
1	17	130	113	50	3.326	84	0.743362831858407	
1	17	130	113	60	3.2546	82	0.725663716814159	
1	17	130	113	70	3.1866	81	0.716814159292035	
1	17	130	113	80	3.1532	81	0.716814159292035	
1	17	130	113	90	3.4138	79	0.699115044247788	
1	17	130	113	100	3.0256	77	0.68141592920354	
1	18	140	122	0	4.973	122	1	
1	18	140	122	10	4.2122	103	0.844262295081967	
1	18	140	122	20	3.7012	99	0.811475409836066	
1	18	140	122	30	3.7376	95	0.778688524590164	
1	18	140	122	40	3.5102	90	0.737704918032787	
1	18	140	122	50	3.3668	87	0.713114754098361	
1	18	140	122	60	3.276	81	0.663934426229508	
1	18	140	122	70	3.2148	81	0.663934426229508	
1	18	140	122	80	3.3522	78	0.639344262295082	
1	18	140	122	90	3.2146	77	0.631147540983607	
1	18	140	122	100	3.1384	75	0.614754098360656	
1	17	150	133	0	5.0378	133	1	
1	17	150	133	10	4.291	109	0.819548872180451	
1	17	150	133	20	4.0386	102	0.766917293233083	
1	17	150	133	30	3.8534	96	0.721804511278195	
1	17	150	133	40	3.681	93	0.699248120300752	
1	17	150	133	50	3.6964	92	0.691729323308271	
1	17	150	133	60	3.9634	90	0.676691729323308	
1	17	150	133	70	3.597	88	0.661654135338346	
1	17	150	133	80	3.5474	88	0.661654135338346	
1	17	150	133	90	3.8942	86	0.646616541353383	
1	17	150	133	100	3.87	85	0.639097744360902	
1	17	160	143	0	5.6792	143	1	
1	17	160	143	10	5.257	114	0.797202797202797	
1	17	160	143	20	4.7255	111	0.776223776223776	
1	17	160	143	30	4.4955	108	0.755244755244755	
1	17	160	143	40	4.5393	107	0.748251748251748	
1	17	160	143	50	4.4925	106	0.741258741258741	
1	17	160	143	60	4.1815	99	0.692307692307692	
1	17	160	143	70	4.0703	98	0.685314685314685	
1	17	160	143	80	4.3873	97	0.678321678321678	
1	17	160	143	90	4.072	92	0.643356643356643	
1	17	160	143	100	3.9007	91	0.636363636363636	
1	17	170	153	0	5.7853	153	1	
1	17	170	153	10	5.1524	124	0.810457516339869	
1	17	170	153	20	4.693	118	0.77124183006536	
1	17	170	153	30	4.695	115	0.751633986928105	
1	17	170	153	40	4.6326	113	0.738562091503268	
1	17	170	153	50	4.853	114	0.745098039215686	
1	17	170	153	60	5.0206	113	0.738562091503268	
1	17	170	153	70	4.7126	110	0.718954248366013	
1	17	170	153	80	4.6336	108	0.705882352941177	
1	17	170	153	90	4.4788	106	0.69281045751634	
1	17	170	153	100	4.416	105	0.686274509803922	
1	15	180	165	0	6.1015	165	1	
1	15	180	165	10	5.9253	140	0.848484848484849	
1	15	180	165	20	5.6027	129	0.781818181818182	
1	15	180	165	30	5.0995	123	0.745454545454545	
1	15	180	165	40	4.9445	122	0.739393939393939	
1	15	180	165	50	5.2167	120	0.727272727272727	
1	15	180	165	60	5.0497	118	0.715151515151515	
1	15	180	165	70	5.2253	117	0.709090909090909	
1	15	180	165	80	4.9611	116	0.703030303030303	
1	15	180	165	90	4.8841	114	0.690909090909091	
1	15	180	165	100	4.8197	114	0.690909090909091	
1	21	190	169	0	6.6468	169	1	
1	21	190	169	10	6.2558	145	0.857988165680473	
1	21	190	169	20	5.4334	130	0.769230769230769	
1	21	190	169	30	5.3412	128	0.757396449704142	
1	21	190	169	40	5.04	123	0.727810650887574	
1	21	190	169	50	5.1814	120	0.710059171597633	
1	21	190	169	60	5.2538	119	0.70414201183432	
1	21	190	169	70	5.1794	119	0.70414201183432	
1	21	190	169	80	4.9786	119	0.70414201183432	
1	21	190	169	90	5.1784	119	0.70414201183432	
1	21	190	169	100	4.96	117	0.692307692307692	
1	20	200	180	0	7.1148	180	1	
1	20	200	180	10	6.3934	155	0.861111111111111	
1	20	200	180	20	6.0788	149	0.827777777777778	
1	20	200	180	30	5.9916	146	0.811111111111111	
1	20	200	180	40	5.8346	141	0.783333333333333	
1	20	200	180	50	6.1446	132	0.733333333333333	
1	20	200	180	60	5.5866	129	0.716666666666667	
1	20	200	180	70	5.3656	127	0.705555555555556	
1	20	200	180	80	5.2252	127	0.705555555555556	
1	20	200	180	90	5.5392	127	0.705555555555556	
1	20	200	180	100	5.583	126	0.7	
2	6	10	4	0	0.2808	4	1	
2	6	10	4	10	0.2964	3	0.75	
2	6	10	4	20	0.1866	3	0.75	
2	6	10	4	30	0.2028	3	0.75	
2	6	10	4	40	0.1872	3	0.75	
2	6	10	4	50	0.2028	3	0.75	
2	6	10	4	60	0.2184	3	0.75	
2	6	10	4	70	0.2038	3	0.75	
2	6	10	4	80	0.2028	3	0.75	
2	6	10	4	90	0.2028	3	0.75	
2	6	10	4	100	0.1872	3	0.75	
2	7	20	13	0	0.5782	13	1	
2	7	20	13	10	0.4076	9	0.692307692307692	
2	7	20	13	20	0.4232	9	0.692307692307692	
2	7	20	13	30	0.4212	9	0.692307692307692	
2	7	20	13	40	0.4212	9	0.692307692307692	
2	7	20	13	50	0.397	8	0.615384615384615	
2	7	20	13	60	0.3744	7	0.538461538461538	
2	7	20	13	70	0.3588	7	0.538461538461538	
2	7	20	13	80	0.3744	7	0.538461538461538	
2	7	20	13	90	0.3744	7	0.538461538461538	
2	7	20	13	100	0.3744	7	0.538461538461538	
2	7	30	23	0	0.858	23	1	
2	7	30	23	10	0.844	20	0.869565217391304	
2	7	30	23	20	0.9048	19	0.826086956521739	
2	7	30	23	30	0.7332	18	0.782608695652174	
2	7	30	23	40	0.7966	18	0.782608695652174	
2	7	30	23	50	0.8268	18	0.782608695652174	
2	7	30	23	60	0.634	15	0.652173913043478	
2	7	30	23	70	0.624	13	0.565217391304348	
2	7	30	23	80	0.6104	13	0.565217391304348	
2	7	30	23	90	0.6104	13	0.565217391304348	
2	7	30	23	100	0.6104	13	0.565217391304348	
2	12	40	28	0	1.015	28	1	
2	12	40	28	10	0.78	19	0.678571428571429	
2	12	40	28	20	0.858	18	0.642857142857143	
2	12	40	28	30	0.7972	18	0.642857142857143	
2	12	40	28	40	0.7664	18	0.642857142857143	
2	12	40	28	50	0.7186	18	0.642857142857143	
2	12	40	28	60	0.8434	18	0.642857142857143	
2	12	40	28	70	0.7186	17	0.607142857142857	
2	12	40	28	80	0.7294	17	0.607142857142857	
2	12	40	28	90	0.7186	17	0.607142857142857	
2	12	40	28	100	0.9692	17	0.607142857142857	
2	12	50	38	0	1.4664	38	1	
2	12	50	38	10	1.2948	30	0.789473684210526	
2	12	50	38	20	1.4752	30	0.789473684210526	
2	12	50	38	30	1.1242	29	0.763157894736842	
2	12	50	38	40	1.092	29	0.763157894736842	
2	12	50	38	50	1.0736	29	0.763157894736842	
2	12	50	38	60	1.0306	28	0.736842105263158	
2	12	50	38	70	1.014	28	0.736842105263158	
2	12	50	38	80	1.014	28	0.736842105263158	
2	12	50	38	90	1.0424	28	0.736842105263158	
2	12	50	38	100	1.1086	28	0.736842105263158	
2	13	60	47	0	1.7882	47	1	
2	13	60	47	10	1.9344	39	0.829787234042553	
2	13	60	47	20	1.5894	38	0.808510638297872	
2	13	60	47	30	1.4664	37	0.787234042553192	
2	13	60	47	40	1.3884	36	0.765957446808511	
2	13	60	47	50	1.4968	36	0.765957446808511	
2	13	60	47	60	1.4352	36	0.765957446808511	
2	13	60	47	70	1.4196	36	0.765957446808511	
2	13	60	47	80	1.5612	36	0.765957446808511	
2	13	60	47	90	1.4664	36	0.765957446808511	
2	13	60	47	100	1.4196	35	0.74468085106383	
2	8	70	62	0	2.241	62	1	
2	8	70	62	10	2.0904	49	0.790322580645161	
2	8	70	62	20	1.8252	45	0.725806451612903	
2	8	70	62	30	1.764	45	0.725806451612903	
2	8	70	62	40	1.8418	45	0.725806451612903	
2	8	70	62	50	1.761	44	0.709677419354839	
2	8	70	62	60	1.7316	44	0.709677419354839	
2	8	70	62	70	1.718	44	0.709677419354839	
2	8	70	62	80	1.685	40	0.645161290322581	
2	8	70	62	90	1.7814	40	0.645161290322581	
2	8	70	62	100	1.6312	40	0.645161290322581	
2	11	80	69	0	2.5276	69	1	
2	11	80	69	10	2.0998	51	0.739130434782609	
2	11	80	69	20	2.0076	49	0.710144927536232	
2	11	80	69	30	1.8106	49	0.710144927536232	
2	11	80	69	40	1.7786	47	0.681159420289855	
2	11	80	69	50	1.7472	47	0.681159420289855	
2	11	80	69	60	1.6692	45	0.652173913043478	
2	11	80	69	70	1.7942	45	0.652173913043478	
2	11	80	69	80	1.8564	45	0.652173913043478	
2	11	80	69	90	1.9034	45	0.652173913043478	
2	11	80	69	100	1.7784	45	0.652173913043478	
2	10	90	80	0	3.077	80	1	
2	10	90	80	10	2.9134	59	0.7375	
2	10	90	80	20	2.2776	49	0.6125	
2	10	90	80	30	2.0694	47	0.5875	
2	10	90	80	40	2.186	47	0.5875	
2	10	90	80	50	2.0592	47	0.5875	
2	10	90	80	60	2.0798	47	0.5875	
2	10	90	80	70	2.0446	47	0.5875	
2	10	90	80	80	2.0438	46	0.575	
2	10	90	80	90	2.1528	46	0.575	
2	10	90	80	100	2.0408	45	0.5625	
2	14	100	86	0	3.0168	86	1	
2	14	100	86	10	3.0956	71	0.825581395348837	
2	14	100	86	20	2.6804	68	0.790697674418605	
2	14	100	86	30	2.5584	66	0.767441860465116	
2	14	100	86	40	2.6044	62	0.720930232558139	
2	14	100	86	50	2.496	62	0.720930232558139	
2	14	100	86	60	2.5002	59	0.686046511627907	
2	14	100	86	70	2.42	59	0.686046511627907	
2	14	100	86	80	2.4096	59	0.686046511627907	
2	14	100	86	90	2.3822	59	0.686046511627907	
2	14	100	86	100	2.4668	59	0.686046511627907	
2	10	110	100	0	3.783	100	1	
2	10	110	100	10	3.6984	81	0.81	
2	10	110	100	20	2.9016	75	0.75	
2	10	110	100	30	2.9008	70	0.7	
2	10	110	100	40	2.7126	67	0.67	
2	10	110	100	50	2.7028	65	0.65	
2	10	110	100	60	2.56	63	0.63	
2	10	110	100	70	2.5458	63	0.63	
2	10	110	100	80	2.532	63	0.63	
2	10	110	100	90	2.6218	63	0.63	
2	10	110	100	100	2.545	63	0.63	
2	12	120	108	0	4.9918	108	1	
2	12	120	108	10	4.2678	91	0.842592592592593	
2	12	120	108	20	4.5252	88	0.814814814814815	
2	12	120	108	30	4.4452	81	0.75	
2	12	120	108	40	4.0748	80	0.740740740740741	
2	12	120	108	50	4.1468	78	0.722222222222222	
2	12	120	108	60	3.6508	76	0.703703703703704	
2	12	120	108	70	3.6954	76	0.703703703703704	
2	12	120	108	80	3.9508	76	0.703703703703704	
2	12	120	108	90	3.786	76	0.703703703703704	
2	12	120	108	100	3.4654	74	0.685185185185185	
2	12	130	118	0	4.9414	118	1	
2	12	130	118	10	4.7426	102	0.864406779661017	
2	12	130	118	20	4.4462	92	0.779661016949153	
2	12	130	118	30	3.9898	88	0.745762711864407	
2	12	130	118	40	3.9938	85	0.720338983050847	
2	12	130	118	50	3.745	83	0.703389830508475	
2	12	130	118	60	3.6758	82	0.694915254237288	
2	12	130	118	70	3.6662	82	0.694915254237288	
2	12	130	118	80	3.638	80	0.677966101694915	
2	12	130	118	90	3.5534	77	0.652542372881356	
2	12	130	118	100	3.4164	76	0.644067796610169	
2	14	140	126	0	4.5046	126	1	
2	14	140	126	10	4.493	110	0.873015873015873	
2	14	140	126	20	3.947	104	0.825396825396825	
2	14	140	126	30	4.1956	102	0.80952380952381	
2	14	140	126	40	4.1888	101	0.801587301587302	
2	14	140	126	50	3.7352	98	0.777777777777778	
2	14	140	126	60	3.8212	98	0.777777777777778	
2	14	140	126	70	3.7754	97	0.76984126984127	
2	14	140	126	80	3.713	95	0.753968253968254	
2	14	140	126	90	3.7178	93	0.738095238095238	
2	14	140	126	100	3.726	93	0.738095238095238	
2	18	150	132	0	4.9504	132	1	
2	18	150	132	10	4.6324	111	0.840909090909091	
2	18	150	132	20	4.9424	109	0.825757575757576	
2	18	150	132	30	4.1986	107	0.810606060606061	
2	18	150	132	40	4.0562	107	0.810606060606061	
2	18	150	132	50	4.0884	103	0.78030303030303	
2	18	150	132	60	3.8982	99	0.75	
2	18	150	132	70	3.9332	97	0.734848484848485	
2	18	150	132	80	3.9284	96	0.727272727272727	
2	18	150	132	90	3.9032	93	0.704545454545455	
2	18	150	132	100	3.8796	93	0.704545454545455	
2	14	160	146	0	5.3449	146	1	
2	14	160	146	10	5.2267	131	0.897260273972603	
2	14	160	146	20	4.4162	117	0.801369863013699	
2	14	160	146	30	4.2758	112	0.767123287671233	
2	14	160	146	40	4.2934	108	0.73972602739726	
2	14	160	146	50	4.5089	105	0.719178082191781	
2	14	160	146	60	4.153	101	0.691780821917808	
2	14	160	146	70	4.2582	101	0.691780821917808	
2	14	160	146	80	4.1948	99	0.678082191780822	
2	14	160	146	90	4.0411	97	0.664383561643836	
2	14	160	146	100	3.9645	96	0.657534246575342	
2	12	170	158	0	6.0851	158	1	
2	12	170	158	10	5.8976	135	0.854430379746835	
2	12	170	158	20	5.492	134	0.848101265822785	
2	12	170	158	30	5.2082	127	0.80379746835443	
2	12	170	158	40	4.9957	121	0.765822784810127	
2	12	170	158	50	5.0249	118	0.746835443037975	
2	12	170	158	60	4.8221	111	0.70253164556962	
2	12	170	158	70	4.8171	110	0.69620253164557	
2	12	170	158	80	4.8679	110	0.69620253164557	
2	12	170	158	90	4.7929	109	0.689873417721519	
2	12	170	158	100	4.7537	109	0.689873417721519	
2	15	180	165	0	6.9726	165	1	
2	15	180	165	10	7.8172	143	0.866666666666667	
2	15	180	165	20	6.5191	140	0.848484848484849	
2	15	180	165	30	6.2055	134	0.812121212121212	
2	15	180	165	40	5.7567	121	0.733333333333333	
2	15	180	165	50	5.7255	117	0.709090909090909	
2	15	180	165	60	5.8805	109	0.660606060606061	
2	15	180	165	70	5.4603	109	0.660606060606061	
2	15	180	165	80	5.0225	107	0.648484848484848	
2	15	180	165	90	5.2333	107	0.648484848484848	
2	15	180	165	100	5.0315	105	0.636363636363636	
2	14	190	176	0	6.8167	176	1	
2	14	190	176	10	6.1915	150	0.852272727272727	
2	14	190	176	20	5.6465	140	0.795454545454545	
2	14	190	176	30	5.9595	139	0.789772727272727	
2	14	190	176	40	5.3345	131	0.744318181818182	
2	14	190	176	50	5.1889	129	0.732954545454545	
2	14	190	176	60	5.3677	125	0.710227272727273	
2	14	190	176	70	5.1519	124	0.704545454545455	
2	14	190	176	80	5.3225	120	0.681818181818182	
2	14	190	176	90	5.2147	119	0.676136363636364	
2	14	190	176	100	4.9445	117	0.664772727272727	
2	11	200	189	0	7.6043	189	1	
2	11	200	189	10	6.5887	154	0.814814814814815	
2	11	200	189	20	6.3309	150	0.793650793650794	
2	11	200	189	30	5.8325	142	0.751322751322751	
2	11	200	189	40	5.6953	137	0.724867724867725	
2	11	200	189	50	5.7381	135	0.714285714285714	
2	11	200	189	60	5.6787	132	0.698412698412698	
2	11	200	189	70	5.6047	129	0.682539682539683	
2	11	200	189	80	5.7883	125	0.661375661375661	
2	11	200	189	90	5.4447	125	0.661375661375661	
2	11	200	189	100	5.5373	125	0.661375661375661	
3	8	10	2	0	0.1736	2	1	
3	8	10	2	10	0.2028	2	1	
3	8	10	2	20	0.1872	2	1	
3	8	10	2	30	0.1872	2	1	
3	8	10	2	40	0.1716	2	1	
3	8	10	2	50	0.177	2	1	
3	8	10	2	60	0.1872	2	1	
3	8	10	2	70	0.1716	2	1	
3	8	10	2	80	0.1872	2	1	
3	8	10	2	90	0.1716	2	1	
3	8	10	2	100	0.1716	2	1	
3	10	20	10	0	0.3838	10	1	
3	10	20	10	10	0.3598	8	0.8	
3	10	20	10	20	0.3432	8	0.8	
3	10	20	10	30	0.4368	8	0.8	
3	10	20	10	40	0.3588	8	0.8	
3	10	20	10	50	0.3442	8	0.8	
3	10	20	10	60	0.3744	8	0.8	
3	10	20	10	70	0.3588	8	0.8	
3	10	20	10	80	0.39	8	0.8	
3	10	20	10	90	0.3276	7	0.7	
3	10	20	10	100	0.3276	7	0.7	
3	11	30	19	0	0.6396	19	1	
3	11	30	19	10	0.6728	19	1	
3	11	30	19	20	0.8268	17	0.894736842105263	
3	11	30	19	30	0.607	17	0.894736842105263	
3	11	30	19	40	0.6092	17	0.894736842105263	
3	11	30	19	50	0.6084	17	0.894736842105263	
3	11	30	19	60	0.6084	17	0.894736842105263	
3	11	30	19	70	0.6084	17	0.894736842105263	
3	11	30	19	80	0.6084	17	0.894736842105263	
3	11	30	19	90	0.591	17	0.894736842105263	
3	11	30	19	100	0.5772	17	0.894736842105263	
3	9	40	31	0	0.9828	31	1	
3	9	40	31	10	0.896	24	0.774193548387097	
3	9	40	31	20	0.8736	21	0.67741935483871	
3	9	40	31	30	0.7644	21	0.67741935483871	
3	9	40	31	40	0.8122	21	0.67741935483871	
3	9	40	31	50	0.8152	20	0.645161290322581	
3	9	40	31	60	0.7488	20	0.645161290322581	
3	9	40	31	70	0.858	20	0.645161290322581	
3	9	40	31	80	0.7644	19	0.612903225806452	
3	9	40	31	90	0.7644	19	0.612903225806452	
3	9	40	31	100	0.7364	18	0.580645161290323	
3	10	50	40	0	1.4664	40	1	
3	10	50	40	10	1.2012	29	0.725	
3	10	50	40	20	1.3796	28	0.7	
3	10	50	40	30	1.1554	27	0.675	
3	10	50	40	40	1.1086	26	0.65	
3	10	50	40	50	1.0764	25	0.625	
3	10	50	40	60	1.0904	25	0.625	
3	10	50	40	70	1.0452	25	0.625	
3	10	50	40	80	1.0452	25	0.625	
3	10	50	40	90	1.0394	25	0.625	
3	10	50	40	100	1.0764	25	0.625	
3	12	60	48	0	1.8496	48	1	
3	12	60	48	10	1.9344	43	0.895833333333333	
3	12	60	48	20	1.5356	39	0.8125	
3	12	60	48	30	1.4352	36	0.75	
3	12	60	48	40	1.794	35	0.729166666666667	
3	12	60	48	50	1.6402	35	0.729166666666667	
3	12	60	48	60	1.549	34	0.708333333333333	
3	12	60	48	70	1.4372	32	0.666666666666667	
3	12	60	48	80	1.288	32	0.666666666666667	
3	12	60	48	90	1.2792	32	0.666666666666667	
3	12	60	48	100	1.2802	32	0.666666666666667	
3	11	70	59	0	2.0602	59	1	
3	11	70	59	10	2.0982	51	0.864406779661017	
3	11	70	59	20	1.8252	45	0.76271186440678	
3	11	70	59	30	1.6088	40	0.677966101694915	
3	11	70	59	40	1.468	37	0.627118644067797	
3	11	70	59	50	1.4684	37	0.627118644067797	
3	11	70	59	60	1.56	36	0.610169491525424	
3	11	70	59	70	1.4772	36	0.610169491525424	
3	11	70	59	80	1.5132	36	0.610169491525424	
3	11	70	59	90	1.5748	36	0.610169491525424	
3	11	70	59	100	1.3884	34	0.576271186440678	
3	15	80	65	0	2.8978	65	1	
3	15	80	65	10	2.6842	52	0.8	
3	15	80	65	20	2.5394	51	0.784615384615385	
3	15	80	65	30	2.2628	49	0.753846153846154	
3	15	80	65	40	2.184	47	0.723076923076923	
3	15	80	65	50	2.1552	47	0.723076923076923	
3	15	80	65	60	2.2776	46	0.707692307692308	
3	15	80	65	70	2.187	46	0.707692307692308	
3	15	80	65	80	2.2152	46	0.707692307692308	
3	15	80	65	90	1.9032	46	0.707692307692308	
3	15	80	65	100	2.3566	46	0.707692307692308	
3	15	90	75	0	2.9662	75	1	
3	15	90	75	10	2.4688	58	0.773333333333333	
3	15	90	75	20	2.2436	54	0.72	
3	15	90	75	30	2.107	53	0.706666666666667	
3	15	90	75	40	2.15	52	0.693333333333333	
3	15	90	75	50	1.9978	50	0.666666666666667	
3	15	90	75	60	1.9562	49	0.653333333333333	
3	15	90	75	70	2.3264	49	0.653333333333333	
3	15	90	75	80	2.1366	48	0.64	
3	15	90	75	90	1.9978	47	0.626666666666667	
3	15	90	75	100	1.9364	47	0.626666666666667	
3	12	100	88	0	3.2292	88	1	
3	12	100	88	10	2.9632	68	0.772727272727273	
3	12	100	88	20	2.5234	59	0.670454545454545	
3	12	100	88	30	2.404	59	0.670454545454545	
3	12	100	88	40	2.4162	57	0.647727272727273	
3	12	100	88	50	2.3752	57	0.647727272727273	
3	12	100	88	60	2.2874	56	0.636363636363636	
3	12	100	88	70	2.3108	56	0.636363636363636	
3	12	100	88	80	2.228	55	0.625	
3	12	100	88	90	2.3878	55	0.625	
3	12	100	88	100	2.2475	54	0.613636363636364	
3	16	110	94	0	3.6577	94	1	
3	16	110	94	10	3.317	77	0.819148936170213	
3	16	110	94	20	2.7612	65	0.691489361702128	
3	16	110	94	30	2.7126	64	0.680851063829787	
3	16	110	94	40	2.6364	64	0.680851063829787	
3	16	110	94	50	2.5898	62	0.659574468085106	
3	16	110	94	60	2.4804	61	0.648936170212766	
3	16	110	94	70	2.5928	61	0.648936170212766	
3	16	110	94	80	2.5424	60	0.638297872340426	
3	16	110	94	90	2.4492	59	0.627659574468085	
3	16	110	94	100	2.3694	59	0.627659574468085	
3	14	120	106	0	4.0965	106	1	
3	14	120	106	10	3.9179	91	0.858490566037736	
3	14	120	106	20	3.5256	89	0.839622641509434	
3	14	120	106	30	3.4368	86	0.811320754716981	
3	14	120	106	40	3.3542	82	0.773584905660377	
3	14	120	106	50	3.4312	81	0.764150943396226	
3	14	120	106	60	3.4164	79	0.745283018867924	
