seed	vertices	directions	virtual_terminals	
26	90	L2_50	81	
26	90	L2_60	79	
26	90	L2_70	78	
26	90	L2_80	78	
26	90	L2_90	76	
26	100	L2_10	80	
26	100	L2_20	85	
26	100	L2_30	83	
26	100	L2_40	85	
26	100	L2_50	85	
26	100	L2_60	87	
26	100	L2_70	87	
26	100	L2_80	82	
26	100	L2_90	80	
27	10	L2_10	7	
27	10	L2_20	7	
27	10	L2_30	7	
27	10	L2_40	7	
27	10	L2_50	7	
27	10	L2_60	7	
27	10	L2_70	7	
27	10	L2_80	6	
27	10	L2_90	6	
27	20	L2_10	15	
27	20	L2_20	15	
27	20	L2_30	16	
27	20	L2_40	17	
27	20	L2_50	16	
27	20	L2_60	15	
27	20	L2_70	15	
27	20	L2_80	15	
27	20	L2_90	15	
27	30	L2_10	26	
27	30	L2_20	26	
27	30	L2_30	27	
27	30	L2_40	24	
27	30	L2_50	24	
27	30	L2_60	24	
27	30	L2_70	24	
27	30	L2_80	24	
27	30	L2_90	24	
27	40	L2_10	33	
27	40	L2_20	32	
27	40	L2_30	31	
27	40	L2_40	31	
27	40	L2_50	31	
27	40	L2_60	31	
27	40	L2_70	31	
27	40	L2_80	31	
27	40	L2_90	31	
27	50	L2_10	43	
27	50	L2_20	43	
27	50	L2_30	44	
27	50	L2_40	44	
27	50	L2_50	44	
27	50	L2_60	43	
27	50	L2_70	42	
27	50	L2_80	42	
27	50	L2_90	40	
27	60	L2_10	52	
27	60	L2_20	53	
27	60	L2_30	53	
27	60	L2_40	52	
27	60	L2_50	51	
27	60	L2_60	51	
27	60	L2_70	51	
27	60	L2_80	50	
27	60	L2_90	49	
27	70	L2_10	62	
27	70	L2_20	67	
27	70	L2_30	65	
27	70	L2_40	65	
27	70	L2_50	64	
27	70	L2_60	63	
27	70	L2_70	62	
27	70	L2_80	60	
27	70	L2_90	58	
27	80	L2_10	70	
27	80	L2_20	73	
27	80	L2_30	74	
27	80	L2_40	74	
27	80	L2_50	73	
27	80	L2_60	71	
27	80	L2_70	70	
27	80	L2_80	69	
27	80	L2_90	68	
27	90	L2_10	71	
27	90	L2_20	77	
27	90	L2_30	76	
27	90	L2_40	78	
27	90	L2_50	78	
27	90	L2_60	75	
27	90	L2_70	73	
27	90	L2_80	72	
27	90	L2_90	69	
27	100	L2_10	82	
27	100	L2_20	91	
27	100	L2_30	89	
27	100	L2_40	88	
27	100	L2_50	86	
27	100	L2_60	83	
27	100	L2_70	82	
27	100	L2_80	82	
27	100	L2_90	82	
28	10	L2_10	8	
28	10	L2_20	9	
28	10	L2_30	9	
28	10	L2_40	9	
28	10	L2_50	9	
28	10	L2_60	8	
28	10	L2_70	7	
28	10	L2_80	6	
28	10	L2_90	6	
28	20	L2_10	16	
28	20	L2_20	16	
28	20	L2_30	16	
28	20	L2_40	16	
28	20	L2_50	16	
28	20	L2_60	17	
28	20	L2_70	16	
28	20	L2_80	16	
28	20	L2_90	16	
28	30	L2_10	24	
28	30	L2_20	25	
28	30	L2_30	25	
28	30	L2_40	24	
28	30	L2_50	25	
28	30	L2_60	26	
28	30	L2_70	27	
28	30	L2_80	27	
28	30	L2_90	25	
28	40	L2_10	30	
28	40	L2_20	30	
28	40	L2_30	29	
28	40	L2_40	30	
28	40	L2_50	31	
28	40	L2_60	29	
28	40	L2_70	30	
28	40	L2_80	31	
28	40	L2_90	29	
28	50	L2_10	39	
28	50	L2_20	39	
28	50	L2_30	39	
28	50	L2_40	42	
28	50	L2_50	42	
28	50	L2_60	42	
28	50	L2_70	43	
28	50	L2_80	42	
28	50	L2_90	38	
28	60	L2_10	45	
28	60	L2_20	47	
28	60	L2_30	47	
28	60	L2_40	50	
28	60	L2_50	50	
28	60	L2_60	50	
28	60	L2_70	52	
28	60	L2_80	52	
28	60	L2_90	50	
28	70	L2_10	56	
28	70	L2_20	57	
28	70	L2_30	60	
28	70	L2_40	61	
28	70	L2_50	62	
28	70	L2_60	61	
28	70	L2_70	60	
28	70	L2_80	58	
28	70	L2_90	56	
28	80	L2_10	62	
28	80	L2_20	62	
28	80	L2_30	65	
28	80	L2_40	65	
28	80	L2_50	68	
28	80	L2_60	71	
28	80	L2_70	69	
28	80	L2_80	66	
28	80	L2_90	65	
28	90	L2_10	76	
28	90	L2_20	77	
28	90	L2_30	76	
28	90	L2_40	77	
28	90	L2_50	76	
28	90	L2_60	79	
28	90	L2_70	78	
28	90	L2_80	74	
28	90	L2_90	75	
28	100	L2_10	80	
28	100	L2_20	81	
28	100	L2_30	81	
28	100	L2_40	82	
28	100	L2_50	81	
28	100	L2_60	83	
28	100	L2_70	81	
28	100	L2_80	79	
28	100	L2_90	76	
29	10	L2_10	8	
29	10	L2_20	9	
29	10	L2_30	9	
29	10	L2_40	9	
29	10	L2_50	8	
29	10	L2_60	8	
29	10	L2_70	9	
29	10	L2_80	9	
29	10	L2_90	8	
29	20	L2_10	16	
29	20	L2_20	17	
29	20	L2_30	19	
29	20	L2_40	18	
29	20	L2_50	17	
29	20	L2_60	16	
29	20	L2_70	16	
29	20	L2_80	16	
29	20	L2_90	16	
29	30	L2_10	23	
29	30	L2_20	24	
29	30	L2_30	23	
29	30	L2_40	24	
29	30	L2_50	24	
29	30	L2_60	24	
29	30	L2_70	24	
29	30	L2_80	22	
29	30	L2_90	20	
29	40	L2_10	31	
29	40	L2_20	32	
29	40	L2_30	34	
29	40	L2_40	35	
29	40	L2_50	35	
29	40	L2_60	34	
29	40	L2_70	32	
29	40	L2_80	33	
29	40	L2_90	31	
29	50	L2_10	40	
29	50	L2_20	43	
29	50	L2_30	45	
29	50	L2_40	45	
29	50	L2_50	43	
29	50	L2_60	43	
29	50	L2_70	42	
29	50	L2_80	41	
29	50	L2_90	41	
29	60	L2_10	42	
29	60	L2_20	42	
29	60	L2_30	45	
29	60	L2_40	48	
29	60	L2_50	50	
29	60	L2_60	49	
29	60	L2_70	48	
29	60	L2_80	46	
29	60	L2_90	46	
29	70	L2_10	54	
29	70	L2_20	54	
29	70	L2_30	56	
29	70	L2_40	57	
29	70	L2_50	58	
29	70	L2_60	59	
29	70	L2_70	60	
29	70	L2_80	61	
29	70	L2_90	57	
29	80	L2_10	66	
29	80	L2_20	66	
29	80	L2_30	64	
29	80	L2_40	67	
29	80	L2_50	67	
29	80	L2_60	68	
29	80	L2_70	68	
29	80	L2_80	67	
29	80	L2_90	64	
29	90	L2_10	70	
29	90	L2_20	75	
29	90	L2_30	79	
29	90	L2_40	77	
29	90	L2_50	79	
29	90	L2_60	75	
29	90	L2_70	74	
29	90	L2_80	70	
29	90	L2_90	69	
29	100	L2_10	78	
29	100	L2_20	86	
29	100	L2_30	84	
29	100	L2_40	88	
29	100	L2_50	87	
29	100	L2_60	85	
29	100	L2_70	86	
29	100	L2_80	85	
29	100	L2_90	81	
30	10	L2_10	9	
30	10	L2_20	9	
30	10	L2_30	9	
30	10	L2_40	8	
30	10	L2_50	8	
30	10	L2_60	8	
30	10	L2_70	8	
30	10	L2_80	8	
30	10	L2_90	8	
30	20	L2_10	18	
30	20	L2_20	18	
30	20	L2_30	17	
30	20	L2_40	16	
30	20	L2_50	16	
30	20	L2_60	16	
30	20	L2_70	16	
30	20	L2_80	16	
30	20	L2_90	16	
30	30	L2_10	26	
30	30	L2_20	26	
30	30	L2_30	26	
30	30	L2_40	27	
30	30	L2_50	27	
30	30	L2_60	28	
30	30	L2_70	28	
30	30	L2_80	26	
30	30	L2_90	25	
30	40	L2_10	30	
30	40	L2_20	31	
30	40	L2_30	30	
30	40	L2_40	29	
30	40	L2_50	29	
30	40	L2_60	30	
30	40	L2_70	29	
30	40	L2_80	30	
30	40	L2_90	29	
30	50	L2_10	40	
30	50	L2_20	42	
30	50	L2_30	43	
30	50	L2_40	43	
30	50	L2_50	42	
30	50	L2_60	41	
30	50	L2_70	41	
30	50	L2_80	41	
30	50	L2_90	41	
30	60	L2_10	50	
30	60	L2_20	53	
30	60	L2_30	50	
30	60	L2_40	50	
30	60	L2_50	50	
30	60	L2_60	50	
30	60	L2_70	49	
30	60	L2_80	49	
30	60	L2_90	49	
30	70	L2_10	56	
30	70	L2_20	59	
30	70	L2_30	58	
30	70	L2_40	56	
30	70	L2_50	59	
30	70	L2_60	58	
30	70	L2_70	56	
30	70	L2_80	55	
30	70	L2_90	55	
30	80	L2_10	63	
30	80	L2_20	66	
30	80	L2_30	67	
30	80	L2_40	68	
30	80	L2_50	66	
30	80	L2_60	67	
30	80	L2_70	64	
30	80	L2_80	63	
30	80	L2_90	61	
30	90	L2_10	72	
30	90	L2_20	74	
30	90	L2_30	73	
30	90	L2_40	71	
30	90	L2_50	69	
30	90	L2_60	69	
30	90	L2_70	69	
30	90	L2_80	68	
30	90	L2_90	66	
30	100	L2_10	87	
30	100	L2_20	86	
30	100	L2_30	89	
30	100	L2_40	89	
30	100	L2_50	88	
30	100	L2_60	88	
30	100	L2_70	87	
30	100	L2_80	87	
30	100	L2_90	86	
31	10	L2_10	8	
31	10	L2_20	9	
31	10	L2_30	10	
31	10	L2_40	10	
31	10	L2_50	10	
31	10	L2_60	9	
31	10	L2_70	9	
31	10	L2_80	9	
31	10	L2_90	9	
31	20	L2_10	14	
31	20	L2_20	14	
31	20	L2_30	15	
31	20	L2_40	16	
31	20	L2_50	16	
31	20	L2_60	17	
31	20	L2_70	15	
31	20	L2_80	13	
31	20	L2_90	13	
31	30	L2_10	25	
31	30	L2_20	26	
31	30	L2_30	25	
31	30	L2_40	26	
31	30	L2_50	27	
31	30	L2_60	27	
31	30	L2_70	26	
31	30	L2_80	26	
31	30	L2_90	26	
31	40	L2_10	32	
31	40	L2_20	33	
31	40	L2_30	35	
31	40	L2_40	36	
31	40	L2_50	35	
31	40	L2_60	35	
31	40	L2_70	35	
31	40	L2_80	33	
31	40	L2_90	33	
31	50	L2_10	41	
31	50	L2_20	40	
31	50	L2_30	42	
31	50	L2_40	41	
31	50	L2_50	41	
31	50	L2_60	40	
31	50	L2_70	40	
31	50	L2_80	40	
31	50	L2_90	40	
31	60	L2_10	51	
31	60	L2_20	56	
31	60	L2_30	56	
31	60	L2_40	54	
31	60	L2_50	55	
31	60	L2_60	55	
31	60	L2_70	53	
31	60	L2_80	52	
31	60	L2_90	52	
31	70	L2_10	58	
31	70	L2_20	58	
31	70	L2_30	60	
31	70	L2_40	60	
31	70	L2_50	61	
31	70	L2_60	61	
31	70	L2_70	61	
31	70	L2_80	61	
31	70	L2_90	58	
31	80	L2_10	63	
31	80	L2_20	67	
31	80	L2_30	67	
31	80	L2_40	68	
31	80	L2_50	65	
31	80	L2_60	64	
31	80	L2_70	63	
31	80	L2_80	61	
31	80	L2_90	60	
31	90	L2_10	72	
31	90	L2_20	74	
31	90	L2_30	76	
31	90	L2_40	77	
31	90	L2_50	80	
31	90	L2_60	77	
31	90	L2_70	77	
31	90	L2_80	76	
31	90	L2_90	73	
31	100	L2_10	78	
31	100	L2_20	83	
31	100	L2_30	82	
31	100	L2_40	82	
31	100	L2_50	83	
31	100	L2_60	82	
31	100	L2_70	79	
31	100	L2_80	79	
31	100	L2_90	78	
32	10	L2_10	7	
32	10	L2_20	7	
32	10	L2_30	7	
32	10	L2_40	7	
32	10	L2_50	7	
32	10	L2_60	8	
32	10	L2_70	9	
32	10	L2_80	9	
32	10	L2_90	8	
32	20	L2_10	19	
32	20	L2_20	19	
32	20	L2_30	18	
32	20	L2_40	18	
32	20	L2_50	18	
32	20	L2_60	18	
32	20	L2_70	18	
32	20	L2_80	18	
32	20	L2_90	17	
32	30	L2_10	23	
32	30	L2_20	23	
32	30	L2_30	23	
32	30	L2_40	23	
32	30	L2_50	23	
32	30	L2_60	24	
32	30	L2_70	26	
32	30	L2_80	24	
32	30	L2_90	23	
32	40	L2_10	31	
32	40	L2_20	33	
32	40	L2_30	33	
32	40	L2_40	35	
32	40	L2_50	36	
32	40	L2_60	37	
32	40	L2_70	34	
32	40	L2_80	33	
32	40	L2_90	32	
32	50	L2_10	37	
32	50	L2_20	39	
32	50	L2_30	41	
32	50	L2_40	41	
32	50	L2_50	41	
32	50	L2_60	43	
32	50	L2_70	43	
32	50	L2_80	39	
32	50	L2_90	37	
32	60	L2_10	47	
32	60	L2_20	50	
32	60	L2_30	50	
32	60	L2_40	52	
32	60	L2_50	53	
32	60	L2_60	53	
32	60	L2_70	50	
32	60	L2_80	50	
32	60	L2_90	48	
32	70	L2_10	54	
32	70	L2_20	55	
32	70	L2_30	58	
32	70	L2_40	58	
32	70	L2_50	61	
32	70	L2_60	62	
32	70	L2_70	61	
32	70	L2_80	60	
32	70	L2_90	57	
32	80	L2_10	60	
32	80	L2_20	61	
32	80	L2_30	60	
32	80	L2_40	63	
32	80	L2_50	64	
32	80	L2_60	66	
32	80	L2_70	65	
32	80	L2_80	64	
32	80	L2_90	59	
32	90	L2_10	74	
32	90	L2_20	75	
32	90	L2_30	77	
32	90	L2_40	78	
32	90	L2_50	79	
32	90	L2_60	81	
32	90	L2_70	79	
32	90	L2_80	77	
32	90	L2_90	74	
32	100	L2_10	82	
32	100	L2_20	82	
32	100	L2_30	84	
32	100	L2_40	87	
32	100	L2_50	90	
32	100	L2_60	87	
32	100	L2_70	88	
32	100	L2_80	90	
32	100	L2_90	81	
33	10	L2_10	9	
33	10	L2_20	10	
33	10	L2_30	10	
33	10	L2_40	10	
33	10	L2_50	10	
33	10	L2_60	10	
33	10	L2_70	10	
33	10	L2_80	10	
33	10	L2_90	10	
33	20	L2_10	13	
33	20	L2_20	14	
33	20	L2_30	15	
33	20	L2_40	16	
33	20	L2_50	16	
33	20	L2_60	15	
33	20	L2_70	15	
33	20	L2_80	14	
33	20	L2_90	14	
33	30	L2_10	23	
33	30	L2_20	23	
33	30	L2_30	24	
33	30	L2_40	24	
33	30	L2_50	25	
33	30	L2_60	26	
33	30	L2_70	27	
33	30	L2_80	26	
33	30	L2_90	24	
33	40	L2_10	31	
33	40	L2_20	32	
33	40	L2_30	33	
33	40	L2_40	34	
33	40	L2_50	34	
33	40	L2_60	36	
33	40	L2_70	34	
33	40	L2_80	34	
33	40	L2_90	33	
33	50	L2_10	38	
33	50	L2_20	39	
33	50	L2_30	39	
33	50	L2_40	43	
33	50	L2_50	42	
33	50	L2_60	45	
33	50	L2_70	45	
33	50	L2_80	44	
33	50	L2_90	39	
33	60	L2_10	48	
33	60	L2_20	49	
33	60	L2_30	49	
33	60	L2_40	51	
33	60	L2_50	52	
33	60	L2_60	53	
33	60	L2_70	52	
33	60	L2_80	53	
33	60	L2_90	50	
33	70	L2_10	56	
33	70	L2_20	57	
33	70	L2_30	60	
33	70	L2_40	61	
33	70	L2_50	62	
33	70	L2_60	66	
33	70	L2_70	66	
33	70	L2_80	64	
33	70	L2_90	59	
33	80	L2_10	61	
33	80	L2_20	64	
33	80	L2_30	66	
33	80	L2_40	67	
33	80	L2_50	69	
33	80	L2_60	68	
33	80	L2_70	68	
33	80	L2_80	61	
33	80	L2_90	60	
33	90	L2_10	69	
33	90	L2_20	69	
33	90	L2_30	70	
33	90	L2_40	71	
33	90	L2_50	74	
33	90	L2_60	71	
33	90	L2_70	70	
33	90	L2_80	70	
33	90	L2_90	68	
33	100	L2_10	80	
33	100	L2_20	82	
33	100	L2_30	84	
33	100	L2_40	86	
33	100	L2_50	88	
33	100	L2_60	89	
33	100	L2_70	87	
33	100	L2_80	85	
33	100	L2_90	83	
34	10	L2_10	6	
34	10	L2_20	7	
34	10	L2_30	7	
34	10	L2_40	8	
34	10	L2_50	8	
34	10	L2_60	9	
34	10	L2_70	9	
34	10	L2_80	6	
34	10	L2_90	6	
34	20	L2_10	18	
34	20	L2_20	18	
34	20	L2_30	19	
34	20	L2_40	18	
34	20	L2_50	18	
34	20	L2_60	18	
34	20	L2_70	19	
34	20	L2_80	17	
34	20	L2_90	17	
34	30	L2_10	27	
34	30	L2_20	27	
34	30	L2_30	27	
34	30	L2_40	28	
34	30	L2_50	29	
34	30	L2_60	28	
34	30	L2_70	27	
34	30	L2_80	27	
34	30	L2_90	26	
34	40	L2_10	26	
34	40	L2_20	30	
34	40	L2_30	31	
34	40	L2_40	32	
34	40	L2_50	33	
34	40	L2_60	34	
34	40	L2_70	35	
34	40	L2_80	35	
34	40	L2_90	32	
34	50	L2_10	41	
34	50	L2_20	43	
34	50	L2_30	43	
34	50	L2_40	43	
34	50	L2_50	43	
34	50	L2_60	43	
34	50	L2_70	43	
34	50	L2_80	44	
34	50	L2_90	40	
34	60	L2_10	51	
34	60	L2_20	52	
34	60	L2_30	53	
34	60	L2_40	53	
34	60	L2_50	52	
34	60	L2_60	51	
34	60	L2_70	52	
34	60	L2_80	51	
34	60	L2_90	49	
34	70	L2_10	58	
34	70	L2_20	60	
34	70	L2_30	61	
34	70	L2_40	61	
34	70	L2_50	62	
34	70	L2_60	59	
34	70	L2_70	59	
34	70	L2_80	59	
34	70	L2_90	56	
34	80	L2_10	64	
34	80	L2_20	68	
34	80	L2_30	70	
34	80	L2_40	72	
34	80	L2_50	70	
34	80	L2_60	70	
34	80	L2_70	71	
34	80	L2_80	69	
34	80	L2_90	65	
34	90	L2_10	70	
34	90	L2_20	73	
34	90	L2_30	78	
34	90	L2_40	81	
34	90	L2_50	79	
34	90	L2_60	81	
34	90	L2_70	77	
34	90	L2_80	74	
34	90	L2_90	72	
34	100	L2_10	75	
34	100	L2_20	74	
34	100	L2_30	78	
34	100	L2_40	78	
34	100	L2_50	81	
34	100	L2_60	81	
34	100	L2_70	80	
34	100	L2_80	79	
34	100	L2_90	75	
35	10	L2_10	7	
35	10	L2_20	7	
35	10	L2_30	7	
35	10	L2_40	7	
35	10	L2_50	7	
35	10	L2_60	7	
35	10	L2_70	7	
35	10	L2_80	7	
35	10	L2_90	7	
35	20	L2_10	15	
35	20	L2_20	17	
35	20	L2_30	17	
35	20	L2_40	17	
35	20	L2_50	18	
35	20	L2_60	18	
35	20	L2_70	20	
35	20	L2_80	19	
35	20	L2_90	18	
35	30	L2_10	25	
35	30	L2_20	25	
35	30	L2_30	27	
35	30	L2_40	26	
35	30	L2_50	25	
35	30	L2_60	25	
35	30	L2_70	25	
35	30	L2_80	26	
35	30	L2_90	23	
35	40	L2_10	33	
35	40	L2_20	36	
35	40	L2_30	36	
35	40	L2_40	34	
35	40	L2_50	33	
35	40	L2_60	34	
35	40	L2_70	34	
35	40	L2_80	31	
35	40	L2_90	31	
35	50	L2_10	40	
35	50	L2_20	41	
35	50	L2_30	44	
35	50	L2_40	44	
35	50	L2_50	44	
35	50	L2_60	44	
35	50	L2_70	43	
35	50	L2_80	44	
35	50	L2_90	40	
35	60	L2_10	46	
35	60	L2_20	48	
35	60	L2_30	49	
35	60	L2_40	51	
35	60	L2_50	50	
35	60	L2_60	49	
35	60	L2_70	47	
35	60	L2_80	47	
35	60	L2_90	46	
35	70	L2_10	55	
35	70	L2_20	60	
35	70	L2_30	59	
35	70	L2_40	59	
35	70	L2_50	59	
35	70	L2_60	59	
35	70	L2_70	59	
35	70	L2_80	58	
35	70	L2_90	56	
35	80	L2_10	70	
35	80	L2_20	72	
35	80	L2_30	73	
35	80	L2_40	73	
35	80	L2_50	74	
35	80	L2_60	73	
35	80	L2_70	71	
35	80	L2_80	70	
35	80	L2_90	68	
35	90	L2_10	73	
35	90	L2_20	75	
35	90	L2_30	79	
35	90	L2_40	82	
35	90	L2_50	79	
35	90	L2_60	75	
35	90	L2_70	76	
35	90	L2_80	75	
35	90	L2_90	73	
35	100	L2_10	78	
35	100	L2_20	81	
35	100	L2_30	85	
35	100	L2_40	87	
35	100	L2_50	88	
35	100	L2_60	88	
35	100	L2_70	88	
35	100	L2_80	85	
35	100	L2_90	82	
36	10	L2_10	9	
36	10	L2_20	9	
36	10	L2_30	9	
36	10	L2_40	10	
36	10	L2_50	8	
36	10	L2_60	8	
36	10	L2_70	8	
36	10	L2_80	8	
36	10	L2_90	8	
36	20	L2_10	16	
36	20	L2_20	17	
36	20	L2_30	16	
36	20	L2_40	16	
36	20	L2_50	16	
36	20	L2_60	15	
36	20	L2_70	16	
36	20	L2_80	15	
36	20	L2_90	15	
36	30	L2_10	25	
36	30	L2_20	26	
36	30	L2_30	26	
36	30	L2_40	26	
36	30	L2_50	25	
36	30	L2_60	28	
36	30	L2_70	26	
36	30	L2_80	25	
36	30	L2_90	24	
36	40	L2_10	34	
36	40	L2_20	34	
36	40	L2_30	35	
36	40	L2_40	36	
36	40	L2_50	37	
36	40	L2_60	37	
36	40	L2_70	37	
36	40	L2_80	38	
36	40	L2_90	34	
36	50	L2_10	42	
36	50	L2_20	43	
36	50	L2_30	43	
36	50	L2_40	44	
36	50	L2_50	44	
36	50	L2_60	45	
36	50	L2_70	46	
36	50	L2_80	43	
36	50	L2_90	42	
36	60	L2_10	48	
36	60	L2_20	50	
36	60	L2_30	51	
36	60	L2_40	51	
36	60	L2_50	51	
36	60	L2_60	50	
36	60	L2_70	50	
36	60	L2_80	48	
36	60	L2_90	46	
36	70	L2_10	52	
36	70	L2_20	56	
36	70	L2_30	56	
36	70	L2_40	56	
36	70	L2_50	56	
36	70	L2_60	57	
36	70	L2_70	57	
36	70	L2_80	57	
36	70	L2_90	52	
36	80	L2_10	67	
36	80	L2_20	69	
36	80	L2_30	71	
36	80	L2_40	71	
36	80	L2_50	72	
36	80	L2_60	71	
36	80	L2_70	73	
36	80	L2_80	72	
36	80	L2_90	71	
36	90	L2_10	72	
36	90	L2_20	73	
36	90	L2_30	75	
36	90	L2_40	77	
36	90	L2_50	81	
36	90	L2_60	81	
36	90	L2_70	83	
36	90	L2_80	84	
36	90	L2_90	77	
36	100	L2_10	71	
36	100	L2_20	73	
36	100	L2_30	75	
36	100	L2_40	79	
36	100	L2_50	79	
36	100	L2_60	78	
36	100	L2_70	78	
36	100	L2_80	75	
36	100	L2_90	73	
37	10	L2_10	9	
37	10	L2_20	9	
37	10	L2_30	9	
37	10	L2_40	9	
37	10	L2_50	9	
37	10	L2_60	9	
37	10	L2_70	9	
37	10	L2_80	9	
37	10	L2_90	9	
37	20	L2_10	16	
37	20	L2_20	17	
37	20	L2_30	17	
37	20	L2_40	18	
37	20	L2_50	18	
37	20	L2_60	18	
37	20	L2_70	19	
37	20	L2_80	19	
37	20	L2_90	19	
37	30	L2_10	26	
37	30	L2_20	27	
37	30	L2_30	27	
37	30	L2_40	27	
37	30	L2_50	25	
37	30	L2_60	25	
37	30	L2_70	25	
37	30	L2_80	25	
37	30	L2_90	23	
37	40	L2_10	31	
37	40	L2_20	35	
37	40	L2_30	36	
37	40	L2_40	36	
37	40	L2_50	35	
37	40	L2_60	35	
37	40	L2_70	32	
37	40	L2_80	32	
37	40	L2_90	32	
37	50	L2_10	38	
37	50	L2_20	40	
37	50	L2_30	39	
37	50	L2_40	44	
37	50	L2_50	43	
37	50	L2_60	41	
37	50	L2_70	40	
37	50	L2_80	40	
37	50	L2_90	39	
37	60	L2_10	52	
37	60	L2_20	53	
37	60	L2_30	52	
37	60	L2_40	53	
37	60	L2_50	54	
37	60	L2_60	54	
37	60	L2_70	53	
37	60	L2_80	53	
37	60	L2_90	52	
37	70	L2_10	57	
37	70	L2_20	58	
37	70	L2_30	59	
37	70	L2_40	58	
37	70	L2_50	57	
37	70	L2_60	54	
37	70	L2_70	54	
37	70	L2_80	52	
37	70	L2_90	52	
37	80	L2_10	63	
37	80	L2_20	64	
37	80	L2_30	67	
37	80	L2_40	69	
37	80	L2_50	67	
37	80	L2_60	70	
37	80	L2_70	68	
37	80	L2_80	68	
37	80	L2_90	65	
37	90	L2_10	60	
37	90	L2_20	64	
37	90	L2_30	67	
37	90	L2_40	69	
37	90	L2_50	69	
37	90	L2_60	68	
37	90	L2_70	65	
37	90	L2_80	65	
37	90	L2_90	65	
37	100	L2_10	78	
37	100	L2_20	84	
37	100	L2_30	86	
37	100	L2_40	87	
37	100	L2_50	87	
37	100	L2_60	85	
37	100	L2_70	86	
37	100	L2_80	83	
37	100	L2_90	80	
38	10	L2_10	10	
38	10	L2_20	10	
38	10	L2_30	10	
38	10	L2_40	10	
38	10	L2_50	10	
38	10	L2_60	10	
38	10	L2_70	10	
38	10	L2_80	10	
38	10	L2_90	10	
38	20	L2_10	18	
38	20	L2_20	18	
38	20	L2_30	19	
38	20	L2_40	19	
38	20	L2_50	18	
38	20	L2_60	18	
38	20	L2_70	18	
38	20	L2_80	17	
38	20	L2_90	16	
38	30	L2_10	22	
38	30	L2_20	22	
38	30	L2_30	23	
38	30	L2_40	22	
38	30	L2_50	22	
38	30	L2_60	22	
38	30	L2_70	23	
38	30	L2_80	23	
38	30	L2_90	21	
38	40	L2_10	31	
38	40	L2_20	34	
38	40	L2_30	36	
38	40	L2_40	35	
38	40	L2_50	34	
38	40	L2_60	32	
38	40	L2_70	31	
38	40	L2_80	29	
38	40	L2_90	28	
38	50	L2_10	41	
38	50	L2_20	44	
38	50	L2_30	44	
38	50	L2_40	44	
38	50	L2_50	44	
38	50	L2_60	43	
38	50	L2_70	42	
38	50	L2_80	42	
38	50	L2_90	40	
38	60	L2_10	50	
38	60	L2_20	51	
38	60	L2_30	54	
38	60	L2_40	56	
38	60	L2_50	55	
38	60	L2_60	55	
38	60	L2_70	54	
38	60	L2_80	54	
38	60	L2_90	49	
38	70	L2_10	62	
38	70	L2_20	62	
38	70	L2_30	62	
38	70	L2_40	64	
38	70	L2_50	64	
38	70	L2_60	65	
38	70	L2_70	66	
38	70	L2_80	65	
38	70	L2_90	62	
38	80	L2_10	70	
38	80	L2_20	69	
38	80	L2_30	72	
38	80	L2_40	76	
38	80	L2_50	74	
38	80	L2_60	74	
38	80	L2_70	73	
38	80	L2_80	72	
38	80	L2_90	71	
38	90	L2_10	72	
38	90	L2_20	76	
38	90	L2_30	78	
38	90	L2_40	79	
38	90	L2_50	81	
38	90	L2_60	79	
38	90	L2_70	76	
38	90	L2_80	72	
38	90	L2_90	70	
38	100	L2_10	83	
38	100	L2_20	85	
38	100	L2_30	85	
38	100	L2_40	88	
38	100	L2_50	88	
38	100	L2_60	86	
38	100	L2_70	85	
38	100	L2_80	84	
38	100	L2_90	80	
39	10	L2_10	9	
39	10	L2_20	9	
39	10	L2_30	9	
39	10	L2_40	9	
39	10	L2_50	9	
39	10	L2_60	10	
39	10	L2_70	10	
39	10	L2_80	10	
39	10	L2_90	10	
39	20	L2_10	13	
39	20	L2_20	13	
39	20	L2_30	13	
39	20	L2_40	13	
39	20	L2_50	13	
39	20	L2_60	14	
39	20	L2_70	16	
39	20	L2_80	15	
39	20	L2_90	14	
39	30	L2_10	25	
39	30	L2_20	25	
39	30	L2_30	25	
39	30	L2_40	25	
39	30	L2_50	25	
39	30	L2_60	25	
39	30	L2_70	27	
39	30	L2_80	25	
39	30	L2_90	25	
39	40	L2_10	29	
39	40	L2_20	29	
39	40	L2_30	29	
39	40	L2_40	30	
39	40	L2_50	31	
39	40	L2_60	32	
39	40	L2_70	34	
39	40	L2_80	30	
39	40	L2_90	29	
39	50	L2_10	39	
39	50	L2_20	41	
39	50	L2_30	40	
39	50	L2_40	40	
39	50	L2_50	41	
39	50	L2_60	41	
39	50	L2_70	43	
39	50	L2_80	42	
39	50	L2_90	38	
39	60	L2_10	47	
39	60	L2_20	47	
39	60	L2_30	47	
39	60	L2_40	47	
39	60	L2_50	48	
39	60	L2_60	49	
39	60	L2_70	54	
39	60	L2_80	50	
39	60	L2_90	46	
39	70	L2_10	52	
39	70	L2_20	52	
39	70	L2_30	52	
39	70	L2_40	54	
39	70	L2_50	59	
39	70	L2_60	61	
39	70	L2_70	60	
39	70	L2_80	58	
39	70	L2_90	56	
39	80	L2_10	63	
39	80	L2_20	64	
39	80	L2_30	64	
39	80	L2_40	65	
39	80	L2_50	67	
39	80	L2_60	69	
39	80	L2_70	74	
39	80	L2_80	70	
