seed	V	N	B	n_invisible	
70	40	8	9	26	
70	40	16	9	25	
70	40	24	9	25	
70	40	32	9	23	
70	40	40	9	23	
70	40	48	9	22	
70	40	56	9	22	
70	40	64	9	22	
70	40	72	9	22	
70	40	80	9	22	
70	50	0	9	41	
70	50	10	9	31	
70	50	20	9	30	
70	50	30	9	30	
70	50	40	9	28	
70	50	50	9	28	
70	50	60	9	27	
70	50	70	9	27	
70	50	80	9	27	
70	50	90	9	27	
70	50	100	9	27	
70	60	0	15	45	
70	60	12	15	39	
70	60	24	15	38	
70	60	36	15	37	
70	60	48	15	37	
70	60	60	15	37	
70	60	72	15	35	
70	60	84	15	35	
70	60	96	15	35	
70	60	108	15	33	
70	60	120	15	33	
70	70	0	13	57	
70	70	14	13	45	
70	70	28	13	42	
70	70	42	13	36	
70	70	56	13	34	
70	70	70	13	34	
70	70	84	13	34	
70	70	98	13	34	
70	70	112	13	34	
70	70	126	13	34	
70	70	140	13	34	
70	80	0	10	70	
70	80	16	10	59	
70	80	32	10	55	
70	80	48	10	51	
70	80	64	10	50	
70	80	80	10	48	
70	80	96	10	48	
70	80	112	10	48	
70	80	128	10	48	
70	80	144	10	48	
70	80	160	10	47	
70	90	0	14	76	
70	90	18	14	67	
70	90	36	14	59	
70	90	54	14	57	
70	90	72	14	57	
70	90	90	14	56	
70	90	108	14	56	
70	90	126	14	56	
70	90	144	14	55	
70	90	162	14	53	
70	90	180	14	53	
70	100	0	13	87	
70	100	20	13	69	
70	100	40	13	64	
70	100	60	13	63	
70	100	80	13	62	
70	100	100	13	61	
70	100	120	13	60	
70	100	140	13	60	
70	100	160	13	59	
70	100	180	13	59	
70	100	200	13	59	
71	10	0	6	4	
71	10	2	6	4	
71	10	4	6	4	
71	10	6	6	3	
71	10	8	6	3	
71	10	10	6	3	
71	10	12	6	3	
71	10	14	6	3	
71	10	16	6	3	
71	10	18	6	3	
71	10	20	6	3	
71	20	0	9	11	
71	20	4	9	10	
71	20	8	9	7	
71	20	12	9	5	
71	20	16	9	5	
71	20	20	9	5	
71	20	24	9	5	
71	20	28	9	5	
71	20	32	9	5	
71	20	36	9	5	
71	20	40	9	5	
71	30	0	9	21	
71	30	6	9	18	
71	30	12	9	16	
71	30	18	9	16	
71	30	24	9	16	
71	30	30	9	16	
71	30	36	9	16	
71	30	42	9	15	
71	30	48	9	15	
71	30	54	9	15	
71	30	60	9	15	
71	40	0	11	29	
71	40	8	11	20	
71	40	16	11	19	
71	40	24	11	18	
71	40	32	11	18	
71	40	40	11	17	
71	40	48	11	17	
71	40	56	11	17	
71	40	64	11	17	
71	40	72	11	17	
71	40	80	11	17	
71	50	0	12	38	
71	50	10	12	26	
71	50	20	12	25	
71	50	30	12	25	
71	50	40	12	25	
71	50	50	12	25	
71	50	60	12	24	
71	50	70	12	24	
71	50	80	12	23	
71	50	90	12	23	
71	50	100	12	23	
71	60	0	11	49	
71	60	12	11	40	
71	60	24	11	33	
71	60	36	11	32	
71	60	48	11	32	
71	60	60	11	31	
71	60	72	11	31	
71	60	84	11	31	
71	60	96	11	31	
71	60	108	11	31	
71	60	120	11	31	
71	70	0	12	58	
71	70	14	12	51	
71	70	28	12	48	
71	70	42	12	48	
71	70	56	12	44	
71	70	70	12	44	
71	70	84	12	41	
71	70	98	12	40	
71	70	112	12	39	
71	70	126	12	39	
71	70	140	12	38	
71	80	0	10	70	
71	80	16	10	56	
71	80	32	10	53	
71	80	48	10	49	
71	80	64	10	48	
71	80	80	10	46	
71	80	96	10	46	
71	80	112	10	46	
71	80	128	10	46	
71	80	144	10	46	
71	80	160	10	45	
71	90	0	15	75	
71	90	18	15	61	
71	90	36	15	58	
71	90	54	15	55	
71	90	72	15	55	
71	90	90	15	52	
71	90	108	15	52	
71	90	126	15	49	
71	90	144	15	49	
71	90	162	15	49	
71	90	180	15	46	
71	100	0	14	86	
71	100	20	14	68	
71	100	40	14	64	
71	100	60	14	62	
71	100	80	14	59	
71	100	100	14	59	
71	100	120	14	58	
71	100	140	14	57	
71	100	160	14	57	
71	100	180	14	56	
71	100	200	14	54	
72	10	0	7	3	
72	10	2	7	3	
72	10	4	7	3	
72	10	6	7	3	
72	10	8	7	3	
72	10	10	7	3	
72	10	12	7	2	
72	10	14	7	2	
72	10	16	7	2	
72	10	18	7	2	
72	10	20	7	2	
72	20	0	9	11	
72	20	4	9	9	
72	20	8	9	9	
72	20	12	9	9	
72	20	16	9	9	
72	20	20	9	8	
72	20	24	9	8	
72	20	28	9	8	
72	20	32	9	8	
72	20	36	9	8	
72	20	40	9	8	
72	30	0	9	21	
72	30	6	9	16	
72	30	12	9	16	
72	30	18	9	16	
72	30	24	9	16	
72	30	30	9	16	
72	30	36	9	15	
72	30	42	9	15	
72	30	48	9	13	
72	30	54	9	13	
72	30	60	9	13	
72	40	0	11	29	
72	40	8	11	24	
72	40	16	11	22	
72	40	24	11	22	
72	40	32	11	20	
72	40	40	11	18	
72	40	48	11	18	
72	40	56	11	18	
72	40	64	11	18	
72	40	72	11	18	
72	40	80	11	18	
72	50	0	11	39	
72	50	10	11	31	
72	50	20	11	28	
72	50	30	11	26	
72	50	40	11	26	
72	50	50	11	25	
72	50	60	11	25	
72	50	70	11	25	
72	50	80	11	23	
72	50	90	11	23	
72	50	100	11	23	
72	60	0	12	48	
72	60	12	12	38	
72	60	24	12	36	
72	60	36	12	36	
72	60	48	12	36	
72	60	60	12	35	
72	60	72	12	35	
72	60	84	12	35	
72	60	96	12	34	
72	60	108	12	33	
72	60	120	12	33	
72	70	0	11	59	
72	70	14	11	47	
72	70	28	11	43	
72	70	42	11	40	
72	70	56	11	39	
72	70	70	11	39	
72	70	84	11	39	
72	70	98	11	39	
72	70	112	11	38	
72	70	126	11	37	
72	70	140	11	37	
72	80	0	12	68	
72	80	16	12	54	
72	80	32	12	52	
72	80	48	12	51	
72	80	64	12	50	
72	80	80	12	50	
72	80	96	12	50	
72	80	112	12	50	
72	80	128	12	47	
72	80	144	12	46	
72	80	160	12	46	
72	90	0	10	80	
72	90	18	10	68	
72	90	36	10	64	
72	90	54	10	63	
72	90	72	10	57	
72	90	90	10	57	
72	90	108	10	55	
72	90	126	10	53	
72	90	144	10	54	
72	90	162	10	54	
72	90	180	10	54	
72	100	0	19	81	
72	100	20	19	75	
72	100	40	19	64	
72	100	60	19	63	
72	100	80	19	61	
72	100	100	19	60	
72	100	120	19	55	
72	100	140	19	54	
72	100	160	19	54	
72	100	180	19	53	
72	100	200	19	53	
73	10	0	8	2	
73	10	2	8	2	
73	10	4	8	2	
73	10	6	8	2	
73	10	8	8	2	
73	10	10	8	2	
73	10	12	8	2	
73	10	14	8	2	
73	10	16	8	2	
73	10	18	8	2	
73	10	20	8	2	
73	20	0	6	14	
73	20	4	6	11	
73	20	8	6	11	
73	20	12	6	10	
73	20	16	6	10	
73	20	20	6	10	
73	20	24	6	10	
73	20	28	6	10	
73	20	32	6	10	
73	20	36	6	9	
73	20	40	6	9	
73	30	0	7	23	
73	30	6	7	16	
73	30	12	7	15	
73	30	18	7	15	
73	30	24	7	15	
73	30	30	7	15	
73	30	36	7	15	
73	30	42	7	15	
73	30	48	7	15	
73	30	54	7	15	
73	30	60	7	15	
73	40	0	9	31	
73	40	8	9	23	
73	40	16	9	22	
73	40	24	9	21	
73	40	32	9	20	
73	40	40	9	19	
73	40	48	9	19	
73	40	56	9	19	
73	40	64	9	19	
73	40	72	9	19	
73	40	80	9	19	
73	50	0	10	40	
73	50	10	10	31	
73	50	20	10	31	
73	50	30	10	29	
73	50	40	10	27	
73	50	50	10	27	
73	50	60	10	26	
73	50	70	10	26	
73	50	80	10	26	
73	50	90	10	22	
73	50	100	10	22	
73	60	0	10	50	
73	60	12	10	42	
73	60	24	10	38	
73	60	36	10	36	
73	60	48	10	36	
73	60	60	10	35	
73	60	72	10	35	
73	60	84	10	35	
73	60	96	10	35	
73	60	108	10	35	
73	60	120	10	35	
73	70	0	10	60	
73	70	14	10	50	
73	70	28	10	46	
73	70	42	10	44	
73	70	56	10	44	
73	70	70	10	42	
73	70	84	10	40	
73	70	98	10	40	
73	70	112	10	40	
73	70	126	10	40	
73	70	140	10	40	
73	80	0	13	67	
73	80	16	13	62	
73	80	32	13	59	
73	80	48	13	56	
73	80	64	13	51	
73	80	80	13	50	
73	80	96	13	48	
73	80	112	13	46	
73	80	128	13	45	
73	80	144	13	45	
73	80	160	13	44	
73	90	0	11	79	
73	90	18	11	65	
73	90	36	11	62	
73	90	54	11	59	
73	90	72	11	55	
73	90	90	11	53	
73	90	108	11	53	
73	90	126	11	51	
73	90	144	11	51	
73	90	162	11	51	
73	90	180	11	51	
73	100	0	13	87	
73	100	20	13	74	
73	100	40	13	65	
73	100	60	13	64	
73	100	80	13	62	
73	100	100	13	59	
73	100	120	13	59	
73	100	140	13	58	
73	100	160	13	58	
73	100	180	13	58	
73	100	200	13	58	
74	10	0	5	5	
74	10	2	5	4	
74	10	4	5	4	
74	10	6	5	4	
74	10	8	5	4	
74	10	10	5	4	
74	10	12	5	4	
74	10	14	5	4	
74	10	16	5	4	
74	10	18	5	4	
74	10	20	5	4	
74	20	0	8	12	
74	20	4	8	9	
74	20	8	8	9	
74	20	12	8	9	
74	20	16	8	9	
74	20	20	8	9	
74	20	24	8	9	
74	20	28	8	9	
74	20	32	8	9	
74	20	36	8	9	
74	20	40	8	9	
74	30	0	7	23	
74	30	6	7	16	
74	30	12	7	14	
74	30	18	7	14	
74	30	24	7	14	
74	30	30	7	14	
74	30	36	7	14	
74	30	42	7	14	
74	30	48	7	14	
74	30	54	7	14	
74	30	60	7	14	
74	40	0	11	29	
74	40	8	11	23	
74	40	16	11	23	
74	40	24	11	22	
74	40	32	11	22	
74	40	40	11	22	
74	40	48	11	22	
74	40	56	11	22	
74	40	64	11	22	
74	40	72	11	22	
74	40	80	11	21	
74	50	0	14	36	
74	50	10	14	27	
74	50	20	14	27	
74	50	30	14	25	
74	50	40	14	25	
74	50	50	14	23	
74	50	60	14	23	
74	50	70	14	23	
74	50	80	14	23	
74	50	90	14	23	
74	50	100	14	23	
74	60	0	11	49	
74	60	12	11	35	
74	60	24	11	34	
74	60	36	11	32	
74	60	48	11	32	
74	60	60	11	32	
74	60	72	11	32	
74	60	84	11	31	
74	60	96	11	31	
74	60	108	11	31	
74	60	120	11	31	
74	70	0	15	55	
74	70	14	15	45	
74	70	28	15	42	
74	70	42	15	40	
74	70	56	15	40	
74	70	70	15	39	
74	70	84	15	39	
74	70	98	15	39	
74	70	112	15	38	
74	70	126	15	38	
74	70	140	15	38	
74	80	0	10	70	
74	80	16	10	57	
74	80	32	10	53	
74	80	48	10	52	
74	80	64	10	48	
74	80	80	10	44	
74	80	96	10	43	
74	80	112	10	43	
74	80	128	10	42	
74	80	144	10	42	
74	80	160	10	41	
74	90	0	11	79	
74	90	18	11	66	
74	90	36	11	61	
74	90	54	11	57	
74	90	72	11	56	
74	90	90	11	56	
74	90	108	11	55	
74	90	126	11	55	
74	90	144	11	53	
74	90	162	11	53	
74	90	180	11	53	
74	100	0	12	88	
74	100	20	12	68	
74	100	40	12	67	
74	100	60	12	62	
74	100	80	12	62	
74	100	100	12	60	
74	100	120	12	56	
74	100	140	12	56	
74	100	160	12	56	
74	100	180	12	56	
74	100	200	12	55	
75	10	0	6	4	
75	10	2	6	4	
75	10	4	6	4	
75	10	6	6	4	
75	10	8	6	3	
75	10	10	6	3	
75	10	12	6	3	
75	10	14	6	3	
75	10	16	6	3	
75	10	18	6	3	
75	10	20	6	3	
75	20	0	7	13	
75	20	4	7	13	
75	20	8	7	10	
75	20	12	7	9	
75	20	16	7	8	
75	20	20	7	8	
75	20	24	7	8	
75	20	28	7	8	
75	20	32	7	8	
75	20	36	7	8	
75	20	40	7	8	
75	30	0	8	22	
75	30	6	8	17	
75	30	12	8	14	
75	30	18	8	14	
75	30	24	8	14	
75	30	30	8	14	
75	30	36	8	14	
75	30	42	8	14	
75	30	48	8	14	
75	30	54	8	14	
75	30	60	8	14	
75	40	0	8	32	
75	40	8	8	26	
75	40	16	8	26	
75	40	24	8	26	
75	40	32	8	24	
75	40	40	8	23	
75	40	48	8	24	
75	40	56	8	24	
75	40	64	8	24	
75	40	72	8	23	
75	40	80	8	23	
75	50	0	10	40	
75	50	10	10	30	
75	50	20	10	28	
75	50	30	10	28	
75	50	40	10	26	
75	50	50	10	26	
75	50	60	10	26	
75	50	70	10	26	
75	50	80	10	26	
75	50	90	10	26	
75	50	100	10	25	
75	60	0	12	48	
75	60	12	12	35	
75	60	24	12	34	
75	60	36	12	34	
75	60	48	12	31	
75	60	60	12	31	
75	60	72	12	30	
75	60	84	12	29	
75	60	96	12	29	
75	60	108	12	29	
75	60	120	12	29	
75	70	0	8	62	
75	70	14	8	51	
75	70	28	8	49	
75	70	42	8	47	
75	70	56	8	45	
75	70	70	8	45	
75	70	84	8	45	
75	70	98	8	44	
75	70	112	8	43	
75	70	126	8	43	
75	70	140	8	43	
75	80	0	14	66	
75	80	16	14	52	
75	80	32	14	49	
75	80	48	14	47	
75	80	64	14	46	
75	80	80	14	44	
75	80	96	14	43	
75	80	112	14	43	
75	80	128	14	43	
75	80	144	14	42	
75	80	160	14	42	
75	90	0	11	79	
75	90	18	11	61	
75	90	36	11	60	
75	90	54	11	60	
75	90	72	11	59	
75	90	90	11	59	
75	90	108	11	56	
75	90	126	11	56	
75	90	144	11	53	
75	90	162	11	53	
75	90	180	11	53	
75	100	0	13	87	
75	100	20	13	78	
75	100	40	13	69	
75	100	60	13	65	
75	100	80	13	59	
75	100	100	13	59	
75	100	120	13	58	
75	100	140	13	57	
75	100	160	13	57	
75	100	180	13	56	
75	100	200	13	56	
76	10	0	7	3	
76	10	2	7	3	
76	10	4	7	3	
76	10	6	7	3	
76	10	8	7	3	
76	10	10	7	3	
76	10	12	7	3	
76	10	14	7	3	
76	10	16	7	3	
76	10	18	7	3	
76	10	20	7	3	
76	20	0	7	13	
76	20	4	7	11	
76	20	8	7	11	
76	20	12	7	11	
76	20	16	7	10	
76	20	20	7	9	
76	20	24	7	8	
76	20	28	7	8	
76	20	32	7	8	
76	20	36	7	8	
76	20	40	7	8	
76	30	0	7	23	
76	30	6	7	17	
76	30	12	7	17	
76	30	18	7	15	
76	30	24	7	15	
76	30	30	7	14	
76	30	36	7	14	
76	30	42	7	14	
76	30	48	7	14	
76	30	54	7	14	
76	30	60	7	14	
76	40	0	8	32	
76	40	8	8	21	
76	40	16	8	21	
76	40	24	8	20	
76	40	32	8	20	
76	40	40	8	20	
76	40	48	8	20	
76	40	56	8	20	
76	40	64	8	20	
76	40	72	8	19	
76	40	80	8	19	
76	50	0	13	37	
76	50	10	13	29	
76	50	20	13	26	
76	50	30	13	24	
76	50	40	13	23	
76	50	50	13	23	
76	50	60	13	23	
76	50	70	13	23	
76	50	80	13	23	
76	50	90	13	23	
76	50	100	13	23	
76	60	0	13	47	
76	60	12	13	33	
76	60	24	13	31	
76	60	36	13	32	
76	60	48	13	31	
76	60	60	13	30	
76	60	72	13	29	
76	60	84	13	29	
76	60	96	13	29	
76	60	108	13	29	
76	60	120	13	29	
76	70	0	12	58	
76	70	14	12	47	
76	70	28	12	40	
76	70	42	12	40	
76	70	56	12	36	
76	70	70	12	36	
76	70	84	12	36	
76	70	98	12	36	
76	70	112	12	33	
76	70	126	12	33	
76	70	140	12	33	
76	80	0	11	69	
76	80	16	11	58	
76	80	32	11	47	
76	80	48	11	46	
76	80	64	11	46	
76	80	80	11	44	
76	80	96	11	44	
76	80	112	11	43	
76	80	128	11	43	
76	80	144	11	41	
76	80	160	11	41	
76	90	0	10	80	
76	90	18	10	65	
76	90	36	10	62	
76	90	54	10	61	
76	90	72	10	61	
76	90	90	10	58	
76	90	108	10	57	
76	90	126	10	56	
76	90	144	10	56	
76	90	162	10	56	
76	90	180	10	53	
76	100	0	12	88	
76	100	20	12	78	
76	100	40	12	66	
76	100	60	12	65	
76	100	80	12	62	
76	100	100	12	59	
76	100	120	12	57	
76	100	140	12	55	
76	100	160	12	55	
76	100	180	12	55	
76	100	200	12	54	
77	10	0	6	4	
77	10	2	6	3	
77	10	4	6	3	
77	10	6	6	3	
77	10	8	6	3	
77	10	10	6	3	
77	10	12	6	3	
77	10	14	6	3	
77	10	16	6	3	
77	10	18	6	3	
77	10	20	6	3	
77	20	0	9	11	
77	20	4	9	10	
77	20	8	9	7	
77	20	12	9	7	
77	20	16	9	7	
77	20	20	9	7	
77	20	24	9	7	
77	20	28	9	7	
77	20	32	9	7	
77	20	36	9	7	
77	20	40	9	7	
77	30	0	8	22	
77	30	6	8	14	
77	30	12	8	14	
77	30	18	8	14	
77	30	24	8	14	
77	30	30	8	14	
77	30	36	8	14	
77	30	42	8	14	
77	30	48	8	14	
77	30	54	8	12	
77	30	60	8	12	
77	40	0	10	30	
77	40	8	10	24	
77	40	16	10	20	
77	40	24	10	19	
77	40	32	10	19	
77	40	40	10	18	
77	40	48	10	18	
77	40	56	10	18	
77	40	64	10	17	
77	40	72	10	17	
77	40	80	10	17	
77	50	0	10	40	
77	50	10	10	33	
77	50	20	10	29	
77	50	30	10	28	
77	50	40	10	26	
77	50	50	10	24	
77	50	60	10	23	
77	50	70	10	23	
77	50	80	10	23	
77	50	90	10	23	
77	50	100	10	23	
77	60	0	8	52	
77	60	12	8	43	
77	60	24	8	40	
77	60	36	8	37	
77	60	48	8	36	
77	60	60	8	36	
77	60	72	8	36	
77	60	84	8	36	
77	60	96	8	35	
77	60	108	8	34	
77	60	120	8	33	
77	70	0	11	59	
77	70	14	11	46	
77	70	28	11	43	
77	70	42	11	43	
77	70	56	11	43	
77	70	70	11	40	
77	70	84	11	40	
77	70	98	11	40	
77	70	112	11	40	
77	70	126	11	40	
77	70	140	11	40	
77	80	0	13	67	
77	80	16	13	57	
77	80	32	13	52	
77	80	48	13	49	
77	80	64	13	47	
77	80	80	13	45	
77	80	96	13	45	
77	80	112	13	45	
77	80	128	13	44	
77	80	144	13	44	
77	80	160	13	43	
77	90	0	11	79	
77	90	18	11	64	
77	90	36	11	61	
77	90	54	11	59	
77	90	72	11	57	
77	90	90	11	57	
77	90	108	11	54	
77	90	126	11	54	
77	90	144	11	53	
77	90	162	11	50	
77	90	180	11	50	
77	100	0	12	88	
77	100	20	12	74	
77	100	40	12	65	
77	100	60	12	61	
77	100	80	12	59	
77	100	100	12	59	
77	100	120	12	56	
77	100	140	12	55	
77	100	160	12	55	
77	100	180	12	55	
77	100	200	12	55	
78	10	0	6	4	
78	10	2	6	3	
78	10	4	6	3	
78	10	6	6	3	
78	10	8	6	3	
78	10	10	6	3	
78	10	12	6	3	
78	10	14	6	3	
78	10	16	6	3	
78	10	18	6	3	
78	10	20	6	3	
78	20	0	10	10	
78	20	4	10	8	
78	20	8	10	8	
78	20	12	10	8	
78	20	16	10	8	
78	20	20	10	8	
78	20	24	10	8	
78	20	28	10	8	
78	20	32	10	8	
78	20	36	10	8	
78	20	40	10	8	
78	30	0	7	23	
78	30	6	7	17	
78	30	12	7	16	
78	30	18	7	16	
78	30	24	7	15	
78	30	30	7	15	
78	30	36	7	15	
78	30	42	7	14	
78	30	48	7	14	
78	30	54	7	14	
78	30	60	7	14	
78	40	0	10	30	
78	40	8	10	22	
78	40	16	10	21	
78	40	24	10	20	
78	40	32	10	20	
78	40	40	10	19	
78	40	48	10	18	
78	40	56	10	18	
78	40	64	10	18	
78	40	72	10	18	
78	40	80	10	18	
78	50	0	7	43	
78	50	10	7	32	
78	50	20	7	28	
78	50	30	7	28	
78	50	40	7	28	
78	50	50	7	28	
78	50	60	7	28	
78	50	70	7	28	
78	50	80	7	28	
78	50	90	7	28	
78	50	100	7	28	
78	60	0	12	48	
78	60	12	12	36	
78	60	24	12	35	
78	60	36	12	35	
78	60	48	12	33	
78	60	60	12	33	
78	60	72	12	33	
78	60	84	12	32	
78	60	96	12	32	
78	60	108	12	32	
78	60	120	12	32	
78	70	0	10	60	
78	70	14	10	47	
78	70	28	10	42	
78	70	42	10	40	
78	70	56	10	39	
78	70	70	10	39	
78	70	84	10	38	
78	70	98	10	38	
78	70	112	10	36	
78	70	126	10	36	
78	70	140	10	36	
78	80	0	11	69	
78	80	16	11	62	
78	80	32	11	56	
78	80	48	11	54	
78	80	64	11	53	
78	80	80	11	49	
78	80	96	11	48	
78	80	112	11	46	
78	80	128	11	45	
78	80	144	11	45	
78	80	160	11	45	
78	90	0	13	77	
78	90	18	13	64	
78	90	36	13	60	
78	90	54	13	59	
78	90	72	13	59	
78	90	90	13	58	
78	90	108	13	58	
78	90	126	13	55	
78	90	144	13	55	
78	90	162	13	53	
78	90	180	13	52	
78	100	0	12	88	
78	100	20	12	69	
78	100	40	12	68	
78	100	60	12	65	
78	100	80	12	61	
78	100	100	12	59	
78	100	120	12	59	
78	100	140	12	58	
78	100	160	12	58	
78	100	180	12	58	
78	100	200	12	58	
79	10	0	7	3	
79	10	2	7	3	
79	10	4	7	3	
79	10	6	7	3	
79	10	8	7	3	
79	10	10	7	3	
79	10	12	7	3	
79	10	14	7	3	
79	10	16	7	3	
79	10	18	7	3	
79	10	20	7	3	
79	20	0	8	12	
79	20	4	8	11	
79	20	8	8	11	
79	20	12	8	11	
79	20	16	8	11	
79	20	20	8	11	
79	20	24	8	11	
79	20	28	8	11	
79	20	32	8	11	
79	20	36	8	11	
79	20	40	8	11	
79	30	0	7	23	
79	30	6	7	19	
79	30	12	7	19	
79	30	18	7	17	
79	30	24	7	17	
79	30	30	7	17	
79	30	36	7	17	
79	30	42	7	17	
79	30	48	7	16	
79	30	54	7	16	
79	30	60	7	16	
79	40	0	10	30	
79	40	8	10	19	
79	40	16	10	19	
79	40	24	10	18	
79	40	32	10	18	
79	40	40	10	18	
79	40	48	10	18	
79	40	56	10	16	
79	40	64	10	16	
79	40	72	10	16	
79	40	80	10	16	
79	50	0	9	41	
79	50	10	9	35	
79	50	20	9	31	
79	50	30	9	31	
79	50	40	9	31	
79	50	50	9	29	
79	50	60	9	29	
79	50	70	9	29	
79	50	80	9	29	
79	50	90	9	29	
79	50	100	9	28	
79	60	0	13	47	
79	60	12	13	36	
79	60	24	13	33	
79	60	36	13	33	
79	60	48	13	33	
79	60	60	13	33	
79	60	72	13	33	
79	60	84	13	33	
79	60	96	13	33	
79	60	108	13	33	
79	60	120	13	31	
79	70	0	12	58	
79	70	14	12	50	
79	70	28	12	44	
79	70	42	12	43	
79	70	56	12	43	
79	70	70	12	42	
79	70	84	12	41	
79	70	98	12	41	
79	70	112	12	41	
79	70	126	12	41	
79	70	140	12	41	
79	80	0	12	68	
79	80	16	12	57	
79	80	32	12	51	
79	80	48	12	50	
79	80	64	12	51	
79	80	80	12	51	
79	80	96	12	51	
79	80	112	12	51	
79	80	128	12	51	
79	80	144	12	51	
79	80	160	12	51	
79	90	0	14	76	
79	90	18	14	63	
79	90	36	14	59	
79	90	54	14	53	
79	90	72	14	53	
79	90	90	14	53	
79	90	108	14	53	
79	90	126	14	50	
79	90	144	14	49	
79	90	162	14	49	
79	90	180	14	49	
79	100	0	17	83	
79	100	20	17	71	
79	100	40	17	69	
79	100	60	17	66	
79	100	80	17	63	
79	100	100	17	63	
79	100	120	17	63	
79	100	140	17	63	
79	100	160	17	59	
79	100	180	17	59	
79	100	200	17	55	
80	10	0	6	4	
80	10	2	6	4	
80	10	4	6	4	
80	10	6	6	4	
80	10	8	6	4	
80	10	10	6	4	
80	10	12	6	4	
80	10	14	6	4	
80	10	16	6	4	
80	10	18	6	4	
80	10	20	6	4	
80	20	0	6	14	
80	20	4	6	11	
80	20	8	6	11	
80	20	12	6	10	
80	20	16	6	10	
80	20	20	6	10	
80	20	24	6	10	
80	20	28	6	10	
80	20	32	6	10	
80	20	36	6	10	
80	20	40	6	10	
80	30	0	9	21	
80	30	6	9	17	
80	30	12	9	17	
80	30	18	9	17	
80	30	24	9	16	
80	30	30	9	16	
80	30	36	9	16	
80	30	42	9	15	
80	30	48	9	15	
80	30	54	9	15	
80	30	60	9	15	
80	40	0	10	30	
80	40	8	10	20	
80	40	16	10	19	
80	40	24	10	18	
80	40	32	10	18	
80	40	40	10	18	
80	40	48	10	18	
80	40	56	10	17	
80	40	64	10	17	
80	40	72	10	17	
80	40	80	10	17	
80	50	0	10	40	
80	50	10	10	33	
80	50	20	10	31	
80	50	30	10	27	
80	50	40	10	25	
80	50	50	10	25	
80	50	60	10	24	
80	50	70	10	23	
80	50	80	10	23	
80	50	90	10	23	
80	50	100	10	23	
80	60	0	11	49	
80	60	12	11	38	
80	60	24	11	35	
80	60	36	11	32	
80	60	48	11	32	
80	60	60	11	31	
80	60	72	11	30	
80	60	84	11	29	
80	60	96	11	29	
80	60	108	11	29	
80	60	120	11	29	
80	70	0	11	59	
80	70	14	11	47	
80	70	28	11	43	
80	70	42	11	43	
80	70	56	11	41	
80	70	70	11	39	
80	70	84	11	39	
80	70	98	11	39	
80	70	112	11	39	
80	70	126	11	39	
80	70	140	11	38	
80	80	0	12	68	
80	80	16	12	54	
80	80	32	12	51	
80	80	48	12	49	
80	80	64	12	48	
80	80	80	12	47	
80	80	96	12	45	
80	80	112	12	45	
80	80	128	12	45	
80	80	144	12	45	
80	80	160	12	45	
80	90	0	12	78	
80	90	18	12	70	
80	90	36	12	61	
80	90	54	12	59	
80	90	72	12	57	
80	90	90	12	55	
80	90	108	12	53	
80	90	126	12	53	
80	90	144	12	53	
80	90	162	12	53	
80	90	180	12	52	
80	100	0	15	85	
80	100	20	15	68	
80	100	40	15	67	
80	100	60	15	64	
80	100	80	15	60	
80	100	100	15	58	
80	100	120	15	57	
80	100	140	15	56	
80	100	160	15	54	
80	100	180	15	54	
80	100	200	15	54	
81	10	0	6	4	
81	10	2	6	4	
81	10	4	6	4	
81	10	6	6	4	
81	10	8	6	4	
81	10	10	6	4	
81	10	12	6	4	
81	10	14	6	4	
81	10	16	6	4	
81	10	18	6	4	
81	10	20	6	4	
81	20	0	9	11	
81	20	4	9	9	
81	20	8	9	9	
81	20	12	9	9	
81	20	16	9	9	
81	20	20	9	9	
81	20	24	9	9	
81	20	28	9	8	
81	20	32	9	8	
81	20	36	9	8	
81	20	40	9	8	
81	30	0	8	22	
81	30	6	8	18	
81	30	12	8	18	
81	30	18	8	17	
81	30	24	8	17	
81	30	30	8	17	
81	30	36	8	16	
81	30	42	8	16	
81	30	48	8	16	
81	30	54	8	16	
81	30	60	8	16	
81	40	0	10	30	
81	40	8	10	26	
81	40	16	10	24	
81	40	24	10	20	
81	40	32	10	20	
81	40	40	10	20	
81	40	48	10	20	
81	40	56	10	20	
81	40	64	10	20	
81	40	72	10	20	
81	40	80	10	20	
81	50	0	11	39	
81	50	10	11	35	
81	50	20	11	32	
81	50	30	11	30	
81	50	40	11	30	
81	50	50	11	29	
81	50	60	11	27	
81	50	70	11	27	
81	50	80	11	27	
81	50	90	11	27	
81	50	100	11	27	
81	60	0	9	51	
81	60	12	9	43	
81	60	24	9	41	
81	60	36	9	38	
81	60	48	9	37	
81	60	60	9	36	
81	60	72	9	36	
81	60	84	9	36	
81	60	96	9	34	
81	60	108	9	34	
81	60	120	9	34	
81	70	0	16	54	
81	70	14	16	41	
81	70	28	16	35	
81	70	42	16	33	
81	70	56	16	32	
81	70	70	16	32	
81	70	84	16	31	
81	70	98	16	31	
81	70	112	16	31	
81	70	126	16	30	
81	70	140	16	30	
81	80	0	13	67	
81	80	16	13	56	
81	80	32	13	53	
81	80	48	13	53	
81	80	64	13	51	
81	80	80	13	49	
81	80	96	13	49	
81	80	112	13	49	
81	80	128	13	48	
81	80	144	13	47	
81	80	160	13	47	
81	90	0	14	76	
81	90	18	14	65	
81	90	36	14	59	
81	90	54	14	59	
81	90	72	14	57	
81	90	90	14	54	
81	90	108	14	54	
